id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,cluster_id,cluster_weight
1558976535180222466,2022-08-14 21:39:05-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'carlossampaio_', 'id': '144936947'}]}",1.242065825340838e+18,"@CarlaZambelli38 Haaa, vai tomar no nesse Koozaum ! O povo tá fudido sem dinheiro, c@ralho!! 
Vai no mercado, sua cretin@",9.75e+17,Alexandre Cahuê,a_cahue,https://www.twitter.com/a_cahue/status/1559205763259813890,1,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.7843901,,0,0.7793675455,,,
1559050699547238400,2022-08-15 02:33:47-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.5194426407684915e+18,"@77_frota Seu lixo, seu bosta !",1.33e+18,jose aparecido vieira,joseapa18950710,https://www.twitter.com/joseapa18950710/status/1558945262663778304,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1.0,0.8390954,,0,0.7876508038,,,
1559283948085207051,2022-08-15 18:00:37-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'WilliamJacob', 'id': '50313495'}]}",1553344910.0,@marcofeliciano Babaca !!Fariseu,35805725.0,@vandinhosousa,vandinhosousa3,https://www.twitter.com/vandinhosousa3/status/1559000124587737088,1,1,35805725,2022-08-14 21:01:45,2022-08-15 03:01:45,351,0,6,5.9525,1.0,0.8241964,,0,0.7980084876,,,
1559274162509807616,2022-08-15 17:21:44-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.533013767415599e+18,@GuilhermeBoulos Esse Guilherme boulos é um vagabundo,7.62e+17,VIDEOS INCRIVEIS,HemersonArauj12,https://www.twitter.com/HemersonArauj12/status/1559024662855794688,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1.0,0.8401915,,0,0.7983431157,,,
1559199950998835201,2022-08-15 12:26:51-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",1.519376690023215e+18,"@IvanValente Kkkkkk como mente, exponho aqui as  verdades,Michele fala e honra as mulheres, Janjão fala e doe os ouvidos, sendo assim ELA FOI PROIBIDA DE FALAR,isso além de desprezo é uma humilhação pra mulher,e outra luladrão nunca distribuiu absorvente,e mulher sempre tem o seu na bolsa https://t.co/FYDloWMeax",112498734.0,Cintia,Cintia100673,https://www.twitter.com/Cintia100673/status/1558951720042090496,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.70709354,,0,0.84992086,,,
1559150621546233858,2022-08-15 09:10:50-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",3253084295.0,@AndreJanonesAdv @LulaOficial Ora ora ora se nao é o adorador de pilantra q nao faz outra coisa a nao ser ficar enchendo o saco,1198004545.0,@Fcas,Fernando_fcas,https://www.twitter.com/Fernando_fcas/status/1559021954212012032,2,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.64548767,,0,0.8535710802,,,
1559142773881769984,2022-08-15 08:39:39-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'fernandapsol', 'id': '57044549'}]}",3816343642.0,@GuilhermeBoulos Sai daí vagabundo safado! https://t.co/rtPgJl7i3T,7.62e+17,metodic,metodicamente,https://www.twitter.com/metodicamente/status/1558991811611447297,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1.0,0.9004678,,0,0.8536105158,,,
1559052071801847808,2022-08-15 02:39:14-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 32, 'username': 'MagnaTeixeiraA', 'id': '1467665891231948804'}]}",9.973865683725394e+17,@carlosjordy @agencialupa Puxa-saco ou sabujo do BoZo miliciano de meio neurônio? A mamata acabou seu parasita. #ForaBolsonaroeSuaQuadrilha 🤮🤮🤮,82271629.0,Peter_ Lyra,Peter_Lyra,https://www.twitter.com/Peter_Lyra/status/1559003160395616256,2,1,82271629,2022-08-14 21:04:08,2022-08-15 03:04:08,195,8,6,5.6425,1.0,0.68240815,,0,0.8554878484,,,
1558913302008299523,2022-08-14 17:27:49-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",1.3483410794316431e+18,@IvanValente Lula ladrãoooooooo na cadeia seu velho filho da puta,112498734.0,clayton,claytonbeltrao,https://www.twitter.com/claytonbeltrao/status/1559318206791262215,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.8068877,2022-08-15 21:00:00,0,0.8576595107,,,
1559235008581312516,2022-08-15 14:46:09-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.5160629658160783e+18,@joicehasselmann Cala a sua boca nojenta! Tu é uma oportunista e sua carreira daqui pra frente é a falência. Desapareça logo!,116519514.0,Maycow Novais,NovaisMaycow,https://www.twitter.com/NovaisMaycow/status/1559234416962113538,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.7674665,,0,0.8604466186,,,
1559309776127168512,2022-08-15 19:43:15-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CarinaBelome', 'id': '1238554035092930560'}]}",1.2555200087986831e+18,@CamargoDireita Qual a psicopatia deste imbecil BOLSONARISTA 😱!?,1.49e+18,zhezezhe,an26355574,https://www.twitter.com/an26355574/status/1559188998496698368,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1.0,0.68805677,,0,0.863694616,,,
1558997072384344064,2022-08-14 23:00:41-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",1.192622750118101e+18,@marcofeliciano Vagabundo!,35805725.0,Renato Borin,loco171,https://www.twitter.com/loco171/status/1559176765955887107,1,1,35805725,2022-08-15 09:13:02,2022-08-15 15:13:02,585,3,6,5.973888889,1.0,0.84544855,,0,0.8637184153,,,
1559021593854181377,2022-08-15 00:38:07-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.5580516681845187e+18,"@IvanValente Olha no espelho, vagabundo.",112498734.0,Jorge Oliveira,jorgeatibaia,https://www.twitter.com/jorgeatibaia/status/1558962495267692545,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.7141305,,0,0.8682473529,,,
1559062136667738112,2022-08-15 03:19:14-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",173124595.0,@joicehasselmann Retardada pra carái,116519514.0,Marcelo C Botelho,mcb660r,https://www.twitter.com/mcb660r/status/1559006716473344000,1,1,116519514,2022-08-14 21:13:41,2022-08-15 03:13:41,108,0,6,5.921388889,1.0,0.7348226,,0,0.8975394368,,,
1559054648144760832,2022-08-15 02:49:28-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.4398518921301606e+18,"@GMonteiroRJ verme nojento
seu lugar é na cadeia seu bandido de m3rd4",1.07e+18,Renato Elias,andeiporandar,https://www.twitter.com/andeiporandar/status/1559140612959571970,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.8793817,,0,0.9007350624,,,
1558916217037021184,2022-08-14 17:39:24-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}, {'start': 17, 'end': 33, 'username': 'rosangelamorosp', 'id': '3096479489'}]}",1.4796615679941222e+18,@carteiroreaca VARíOLA dos roscas queimadas,2797010717.0,Joel,Joel90134603,https://www.twitter.com/Joel90134603/status/1559037625264386048,1,1,2797010717,2022-08-14 21:06:57,2022-08-15 03:06:57,233,0,6,5.859166667,1.0,0.72948647,,1,0.9037746871,,,
1558922094850834433,2022-08-14 18:02:45-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}, {'start': 32, 'end': 44, 'username': 'carlosjordy', 'id': '82271629'}]}",1.2935218381533102e+18,@danieljosebr Toma teu bico chorão!,3044834104.0,Ruy,ruyzaoemau,https://www.twitter.com/ruyzaoemau/status/1559240133634887687,1,1,3044834104,2022-08-15 09:11:45,2022-08-15 15:11:45,99,0,6,4.6575,1.0,0.832805,,0,0.9136381882,,,
1559263236020641794,2022-08-15 16:38:19-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DiogoForjaz', 'id': '109147422'}, {'start': 13, 'end': 29, 'username': 'JornalDaCidadeO', 'id': '994303120376303616'}]}",1.4856634851744195e+18,@IvanValente Deixa de mentir vagabundo picareta comunista do capeta,112498734.0,Lucivaldo Alves,Lucival75929957,https://www.twitter.com/Lucival75929957/status/1559106500584407040,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.9575887,,0,0.9163133603,,,
1558957301184270336,2022-08-14 20:22:39-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}, {'start': 17, 'end': 25, 'username': 'SF_Moro', 'id': '1113094855281008641'}]}",1.2767136408386929e+18,"@GMonteiroRJ Se fode aí, seu bost@!",1.07e+18,José da Silva,Josedasilvavai,https://www.twitter.com/Josedasilvavai/status/1559148557420175360,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.75963885,,0,0.9242155598,,,
1558931970457063427,2022-08-14 18:41:59-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",1.1690051887383552e+18,@AndreJanonesAdv Vái Trabalhar vagabundo Jumentista do inferno,1198004545.0,Fernando Peres Rocha,FernandoPeresR4,https://www.twitter.com/FernandoPeresR4/status/1559048506442219520,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.93074113,,0,0.9321539839,,,
1559194298343739394,2022-08-15 12:04:23-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",1.5190653997441556e+18,@IvanValente Hipócrita! O PT teu partido de ladrão e gente safada! Vc dessa quadrilha são tudo pilantra!,112498734.0,Murilo Batista,MuriloB10619731,https://www.twitter.com/MuriloB10619731/status/1558938713501171714,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.8383977,,0,0.9335757702,,,
1559078048888426496,2022-08-15 04:22:27-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}, {'start': 57, 'end': 69, 'username': 'LulaOficial', 'id': '2670726740'}]}",1.5240263558805053e+18,"@joicehasselmann Porca de Tróia mentirosa, eu sou Baiano e aqui na Bahia só vai da Bolsonaro",116519514.0,Vander Santana 🇧🇷🇧🇷 2️⃣2️⃣,VandercyVando,https://www.twitter.com/VandercyVando/status/1559187828931788800,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.74170434,,0,0.9355295275,,,
1558932139462336513,2022-08-14 18:42:40-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",1.477327385531986e+18,@IvanValente E sua viadagem quem disfarça?,112498734.0,Eugenio Massocatto,EugenioMasso,https://www.twitter.com/EugenioMasso/status/1559130388844388353,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.6508526,,0,0.9395143928,,,
1558951461287038978,2022-08-14 19:59:26-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",1.3721992250150298e+18,@IvanValente Vc só é mais um velho gagá apoiando o ladrão,112498734.0,hezrom borges,HezromB,https://www.twitter.com/HezromB/status/1558934653171556352,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.73630214,,0,0.9413170782,,,
1558913198882947072,2022-08-14 17:27:24-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.5488145511347405e+18,@GMonteiroRJ Pilantra safado…o vídeo do mendigo mostrou o monstro que vc é.,1.07e+18,Ricardo Raksa - CWB,RaksaRicardo,https://www.twitter.com/RaksaRicardo/status/1559142702901510145,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.75766885,,0,0.9427208505,,,
1558915530836295683,2022-08-14 17:36:40-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'delegadoramagem', 'id': '879348307'}]}",7.743054280586363e+17,@IvanValente Qd vejo um bosta deste falando de.qq.mulher me dá asco,112498734.0,Humcerto Bosta,jhamhycko01,https://www.twitter.com/jhamhycko01/status/1558909427775930371,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.708855,,0,0.9428823719,,,
1559272753462640640,2022-08-15 17:16:08-03:00,"{'mentions': [{'start': 0, 'end': 9, 'username': '77_frota', 'id': '1330082400299339776'}]}",8.308601077266104e+17,@IvanValente Velho mentiroso filho da puta,112498734.0,clayton,claytonbeltrao,https://www.twitter.com/claytonbeltrao/status/1559318345220071425,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.92658037,2022-08-15 21:00:00,0,0.9469548643,,,
1558906701239164929,2022-08-14 17:01:35-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}, {'start': 24, 'end': 36, 'username': 'LulaOficial', 'id': '2670726740'}]}",210552585.0,@IvanValente Mimimi de velho babão,112498734.0,Colonette 2️⃣2️⃣♂️✝️👪🇧🇷,a_colonette,https://www.twitter.com/a_colonette/status/1558925359864811521,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.8327621,,0,0.9637220308,,,
1559179926951153672,2022-08-15 11:07:17-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'ErikakHilton', 'id': '738143559920934912'}]}",3302090339.0,"@IvanValente Pois é de pilantra vc entende né , lixo comunista",112498734.0,ARNALDO ARAUJO,DADINHO25,https://www.twitter.com/DADINHO25/status/1559300968226983941,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.87612,2022-08-15 21:00:00,0,0.9641591981,,,
1558923032030330880,2022-08-14 18:06:28-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.5193560034726257e+18,@joicehasselmann Kkkkkkkkllll no seu mundo né pepa,116519514.0,Marcelo Santil,MarceloSantilP,https://www.twitter.com/MarceloSantilP/status/1559191995767296001,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.65297115,,0,0.9670512167,,,
1559222639562039296,2022-08-15 13:57:00-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.5588376971580252e+18,@marcofeliciano Puxa saco !,35805725.0,lulu,nsndlllll,https://www.twitter.com/nsndlllll/status/1559197930111877120,1,1,35805725,2022-08-15 09:13:02,2022-08-15 15:13:02,585,3,6,5.973888889,1.0,0.78002465,,0,0.9694893828,,,
1559202090853060609,2022-08-15 12:35:21-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'luizaerundina', 'id': '55022037'}]}",1.378828495682474e+18,@IvanValente Muita maconha velho safado,112498734.0,cosme silva,cosmesi85709599,https://www.twitter.com/cosmesi85709599/status/1559106131326390272,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.9765563,,0,0.9808027322,,,
1559190415311527936,2022-08-15 11:48:58-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",1.5462011017115976e+18,@IvanValente Deixa de vagabundagem seu mentiroso !!!,112498734.0,Denny Drumond,DennyDrumond,https://www.twitter.com/DennyDrumond/status/1559314547088973830,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.8892818,2022-08-15 21:00:00,0,0.9838894094,,,
1559218813517832193,2022-08-15 13:41:48-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",1.4751252713889014e+18,"@CamargoDireita Otário,
Fazendo graça pra nazi-tupiniquin sorrir!😂",1.49e+18,Mantra,MantraPazAmor,https://www.twitter.com/MantraPazAmor/status/1559182552421859331,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1.0,0.6688551,,0,0.9926855827,,,
1559167629893550080,2022-08-15 10:18:25-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",1.54955326020531e+18,@IvanValente Vai é lá véi gaga,112498734.0,jefferson Ribeiro,JeffersonCR09,https://www.twitter.com/JeffersonCR09/status/1559312456777973761,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.78960294,2022-08-15 21:00:00,0,0.9928203705,,,
1558986791297900545,2022-08-14 22:19:50-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.4805312680099226e+18,@joicehasselmann Vc deveria ter vergonha na cara Si elegeu na aba do bonsonarro kkkkkkk ingrata,116519514.0,Antonio Carlos,Antonio21708032,https://www.twitter.com/Antonio21708032/status/1559233252849754112,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.8812918,,0,0.9945011629,,,
1559155437290790916,2022-08-15 09:29:58-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",1.5468102902218506e+18,"@IvanValente Isso coloca todo mundo na mesma vala, velho asqueroso.",112498734.0,Darlan Silva,DarlanS92873805,https://www.twitter.com/DarlanS92873805/status/1559271705486434304,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.7223874,2022-08-15 21:00:00,0,0.997908473,,,
1560342334356742144,2022-08-18 16:06:16-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ArthurWeint', 'id': '1074209186752413696'}]}",1.2000820767473418e+18,@ArthurWeint Vc né seu safado,1.07e+18,Mundodenegocios,Mundodenegocio2,https://www.twitter.com/Mundodenegocio2/status/1560342334356742144,1,1,1074209186752413696,2022-08-18 15:31:07,2022-08-18 18:31:07,297,0,3,2.966388889,1.0,0.96204644,2022-08-18 18:30:00,0,,,,
1560782665225314304,2022-08-19 21:15:59-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AragaoMosart', 'id': '1135314682812801025'}]}",1.5501464376982282e+18,"@AragaoMosart Vem Tchutchuca Vem aqui pro seu Centrão 🤣🤣🤣
Toma vergonha tenente fajuto, para de lamber botas desse velho GENOCIDA",1.14e+18,Lipinho,FelipeF33635191,https://www.twitter.com/FelipeF33635191/status/1560782665225314304,1,1,1135314682812801025,2022-08-19 19:04:37,2022-08-19 22:04:37,86,12,3,2.865277778,1.0,0.9598377,2022-08-19 21:30:00,0,,,,
1559717667623391232,2022-08-16 22:44:04-03:00,"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}]}",1.4361215844529725e+18,"@gleisi Vc é cansativa, irrelevante. 🥱 https://t.co/4h2hpypt8A",31139434.0,Elcifmorais,elcifmorais1,https://www.twitter.com/elcifmorais1/status/1559717667623391232,1,1,31139434,2022-08-16 21:40:05,2022-08-17 00:40:05,849,1,3,2.360277778,1.271036837,0.031490594,2022-08-17 00:30:00,0,,,,
1560367533819035650,2022-08-18 17:46:24-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",2757109349.0,@andreporci Teu cool!,67183252.0,OLI.BRAGA🚩,OLIBR2701,https://www.twitter.com/OLIBR2701/status/1560367533819035650,1,1,67183252,2022-08-18 15:32:40,2022-08-18 18:32:40,152,0,3,2.970555556,1.0,0.08563726,2022-08-18 18:30:00,0,,,,
1561318199836164096,2022-08-21 08:44:01-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",73215224.0,"@BolsonaroSP Eu achei que a fome tivesse saltado para 33 milhões de pessoas. O preço dos alimentos disparado e o dólar acima dos R$5, fazendo que vendam para o exterior, deixando caro aqui.",74756085.0,Parasita do Guedes,guedes_ipiranga,https://www.twitter.com/guedes_ipiranga/status/1561318199836164096,1,1,74756085,2022-08-21 06:51:18,2022-08-21 09:51:18,701,0,3,2.989166667,1.0,0.02161004,2022-08-21 09:30:00,0,,,,
1560421047031283713,2022-08-18 21:19:03-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",2424650838.0,@joicehasselmann Loira burra e frustrada é bem pior,116519514.0,erasmo santos,esantosriolindo,https://www.twitter.com/esantosriolindo/status/1560421047031283713,1,1,116519514,2022-08-18 18:52:56,2022-08-18 21:52:56,528,0,3,2.9775,1.0,0.90646183,2022-08-18 21:30:00,0,,,,
1559697578664595458,2022-08-16 21:24:15-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.4596954316261458e+18,"@IvanValente Vamos mandar você pra casa, procurar emprego e trabalhar, vagabundo, safado!",112498734.0,TJJF,TarcizojjFilho,https://www.twitter.com/TarcizojjFilho/status/1559697578664595458,1,1,112498734,2022-08-16 18:41:28,2022-08-16 21:41:28,389,0,3,2.978888889,1.0,0.9208689,2022-08-16 21:30:00,0,,,,
1561110691825721346,2022-08-20 18:59:27-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",160383032.0,"@carlosjordy Esse Jordy é um bundao, tem que levar um socão na fuça pra deixar de ser ruela",82271629.0,Leonardo C. Holanda,leocholanda,https://www.twitter.com/leocholanda/status/1561110691825721346,1,1,82271629,2022-08-20 18:39:21,2022-08-20 21:39:21,122,1,3,2.910833333,1.0,0.9055475,2022-08-20 21:30:00,0,,,,
1560793651491528706,2022-08-19 21:59:39-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.334677658148479e+18,"@IvanValente Vai sonhando buxada de bode

😂😂😂😂😂😂😂",112498734.0,NACHO PAVON ZARACHO 🏆🏆🏆,VargasZaracho,https://www.twitter.com/VargasZaracho/status/1560793651491528706,1,1,112498734,2022-08-19 19:17:28,2022-08-19 22:17:28,422,3,3,2.9875,1.0,0.95798665,2022-08-19 21:30:00,0,,,,
1561088336831324161,2022-08-20 17:30:37-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",22539968.0,@joicehasselmann Vai se tratar danada,116519514.0,Victor Sobral,victorsobral,https://www.twitter.com/victorsobral/status/1561088336831324161,1,1,116519514,2022-08-20 15:50:05,2022-08-20 18:50:05,471,0,3,2.993888889,1.0,0.93264675,2022-08-20 18:30:00,0,,,,
1561312217043173377,2022-08-21 08:20:14-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'padilhando', 'id': '58065771'}]}",1.5218700702464778e+18,@padilhando Só o povo q não foi né?!kkkkkkkkkkkkkkk e 22 iiihuuuuuuuu!!!,58065771.0,Weslley(wjbecks),WjbecksWeslley,https://www.twitter.com/WjbecksWeslley/status/1561312217043173377,1,1,58065771,2022-08-21 07:25:41,2022-08-21 10:25:41,15,0,3,2.435,1.0,0.074445695,2022-08-21 09:30:00,0,,,,
1560292571343368193,2022-08-18 12:48:32-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",313445638.0,@AndreJanonesAdv Diarreia com certeza.,1198004545.0,Tania Semedo,TaniaSemedo,https://www.twitter.com/TaniaSemedo/status/1560292571343368193,1,1,1198004545,2022-08-18 10:06:58,2022-08-18 13:06:58,827,0,3,0.445,6.741573034,0.11044266,2022-08-18 12:30:00,0,,,,
1559734415248576512,2022-08-16 23:50:37-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",1.4660597245673308e+18,@CamargoDireita Seu cabeça de rola alemão africano seu verme,1.49e+18,Abreu,Abreu06820981,https://www.twitter.com/Abreu06820981/status/1559734415248576512,1,1,1489189886670381056,2022-08-16 21:46:21,2022-08-17 00:46:21,242,0,3,2.981388889,1.0,0.93598443,2022-08-17 00:30:00,0,,,,
1561023446703800322,2022-08-20 13:12:46-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",1.5292170186411459e+18,@samiabomfim cala a boca o Toiça globalista do karaio. Vai se f0der cretina!,27703690.0,Elon Mosca,ElonMosca4,https://www.twitter.com/ElonMosca4/status/1561023446703800322,1,1,27703690,2022-08-20 13:11:54,2022-08-20 16:11:54,517,2,3,2.986944444,1.0,0.97860855,2022-08-20 15:30:00,0,,,,
1560005186705408003,2022-08-17 17:46:34-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",1.544811587155927e+18,@thigagliasso Bozos Rachadinha vagabundos,52297557.0,LEIMAR CAVALCANTE,LEIMARCAVALCAN4,https://www.twitter.com/LEIMARCAVALCAN4/status/1560005186705408003,1,1,52297557,2022-08-17 15:35:51,2022-08-17 18:35:51,620,0,3,2.994444444,1.0,0.982647,2022-08-17 18:30:00,0,,,,
1559771089009610752,2022-08-17 02:16:21-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",2475382906.0,@joicehasselmann Amada... vamos falar da sua legislatura?! O que fez por SP?! Desistiu da candidatura?! Ansiosa por tua prestação...,116519514.0,Mariih,mariisabbag,https://www.twitter.com/mariisabbag/status/1559771089009610752,1,1,116519514,2022-08-17 00:31:16,2022-08-17 03:31:16,42,0,3,2.76,1.0,0.002582736,2022-08-17 03:30:00,0,,,,
