id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,cluster_id,cluster_weight,filename
gAAAAABj7UmL17WUWivSlMNcEFtFCul03-TQ0g9qKTmNVMjYkbXDleh7MFbaq69CiHKsNQ4eslL-H107NhFZVcoFOxn8rapgYlWRYkdJULETyktqDh52eGE=,2022-08-19 14:08:02-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'alesilva_38', 'id': '984479654399610882'}]}",gAAAAABj7UmLrqGs58Dkj9uJV8furb5mVWN79AyX0vh6hgqbQ8Mmdlt7geg9IO_mUJx-Y5qYQv9u0wzC2b99kegIGhBs9jGU1Q==,@alesilva_38 Vai ser lapada seus bostas 💩,9.844796543996109e+17,gAAAAABj7UmLZzj9ItLqEQi7OBMnUUIAIRH7JpNwqzCWEFTTYLIzFdJD5-VWJWfONXA0EPNXeO2FkMOv4eRAlwtaLxRLkgrpnsAGuC_E4aJ2cewdiZIFD2E=,gAAAAABj7UmLZNymbxg0gsehQqAWhk1ZuwOnKWlMqtnFGvdA-2kVbOsNLDCR8trUQuj9Gl8yqb4y8LrpcwEw-BQupmJtGJCSZQ==,gAAAAABj7UmL3cEwW49OBrZhl_otTRpch01lFTUSm5pZPptRQIO5uqR0Pkg-NG1yToD71UMa4rRyTTEKdRIzZEsChQALwuQA131lVTn9kbuwvUc6fdxUglI04AtCFtfip_Axx8pgGwFigFq9pTcavFcYSpbKy7GMpehcDDF2TglIXDvGevezA34=,1,1,984479654399610882,2022-08-19 12:47:33,2022-08-19 15:47:33,5,0,3,2.193888889,1.0,0.9728263,2022-08-19 15:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLf7lsK_ODNTNNy5VQA2pTMatakuMEoxZ27nR6uy6oXkEY8BAxvhWVpQgn-_2hK_1Vhz2_Wu1YI1yDQD-anojCuqpKDcp91M4jHukTIVrfq08=,2022-08-17 18:55:24-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'tuliogadelha', 'id': '71456987'}]}",gAAAAABj7UmLQDLvY9RQDDVO3GW0aS0r6Ltes49tjfmGqcihsAJkCGQclru17MswWN7FVbBo3fnw5C4YHlAcAaHFRRarprMQzQ==,"@tuliogadelha Votei nele , não irei cometer o mesmo erro nessa eleição #NAOREPRESENTAPE",71456987.0,gAAAAABj7UmL4d-Yv5I7SPb39zlfPkBoBRYzlNj2eKkDBgO5DaKSZ8Cl9y_n7RArunt1-YGJ18d-9WC7p2UhU4rIk30Cp35rJA==,gAAAAABj7UmLR0E2VLr8_f9MJbJxIn_xZvrdSJVSNDeeQf8gHix-xJfSrEijuu8friaGTVBm0yAHt1PSilff6JA56gThxt1Wqw==,gAAAAABj7UmL2-LCYLZ-xxuXbeOf0lnTw-ulg6px0KuPUTotyDtSQzIBU8Yk9VzG9RFD3N4_5Teq9Ohkb8l-GSnK9phBQRdHFukMFQvtNKlc0jy-rk4UEVG2Aq-iN9cxCXw1Z8VmbVlyki4fPdCW87mMzvt4WaJ2EQ==,1,1,71456987,2022-08-17 18:33:04,2022-08-17 21:33:04,4,0,3,0.7147222222,1.0,0.0031443946,2022-08-17 21:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLQ8InPygF2CjBHSNrL_RPINSxG880ohzpYE5nw-Q0flZMNTakYyBcJl5R_-CiQxI4mARAPLXD0FnTRG00fDE7O_TdlzeP-dI2mW8owU7XRl8=,2022-08-20 16:37:26-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLLLydydN_JfVibUJAnCVW4wWzEhgJicr4K5EoAkLrPrZxpRLEoa25hdCBjQEhPuSEwp22y9ltXO8i6dimRgdAG2XcMD0loYmyaTimByZcu4g=,"@Zambelli2210 Lula e todos os seus ministros citados no telejornal do Boris Kasoy, em 2010, são todos viúvas do Che Guevara. Adoram uma boina vermelha.",9.75e+17,gAAAAABj7UmL88ITKRIpqMeVrzxBlSS6yLVblZMegg4TjEzUI5eJ4bI6-hkOjh073Cw5OjA6CF2ce7V2E3cqBGWEWSzqlQq0YRNLC1ddn3DO2AKA5VxlTZk=,gAAAAABj7UmLv8FPe_RJdtLmToxC2DE-vLTbZ9aCZJC8Zrz6gZFJBRlQ3DMvPvns0msNttqDAVTX70FNGzHeNQtuctfzueNWYg==,gAAAAABj7UmLKXztSFPUWyC-34lKdy6I9NwBk-l4Mo2v8ZIJT6_b6dHPytTc9YUnOiYgfIQvXUpX5Yet84oSBLqUmn7N_Wd_inD3qjGv5V0DUYHwkpj_bIJVkUb9-r9gKqnueJ5OIF15H58-YdhujGoKsOmrDhM0YE5IMF9L68TuWHJAuJf5h98=,1,1,975127727501185025,2022-08-20 15:47:41,2022-08-20 18:47:41,314,3,3,2.988055556,1.0,0.08170081,2022-08-20 18:30:00,1,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLoLHVdqt2rQ342kdFKWvW0am0lkgAD-0Rg75MT0QfNUCrtO0yTZNCAdVXTr3FgHr5tbT4sGBeAp7rzqFTZhJotU4xOaOOYcFXvtpBdKd-pEc=,2022-08-19 16:22:16-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",gAAAAABj7UmLFoUDER3btCsJSdp2ZdlDDOXANyVsJi8AmjOvISs-wqOfOXZDiHRuckguZOUvPGVg0qCz72ZolSWgpOUnZH1vH-pIrS_TiOlOP0hEcz7sLlQ=,@GMonteiroRJ Estaremos com você!!!,1.07e+18,gAAAAABj7UmLayyzVVBKAL5IsjYGs5cbtNRG78Th-SVnNMxBHBa3B7QyT72dXiOyikj9FnM0FaT-IDrbQQcEBN1ttuC-CJCAn3NFSJQSxz9G-TkVlnEwTzg=,gAAAAABj7UmLUP_S21uAQYzjgYlz8IbT94ysympn48113v13HfBoI3q8Bg5958f-ZgpC1J4_aSQQ74-QZUZ9yf50qMSv6aFRNA==,gAAAAABj7UmL-yjOe8ZuC6Xq_tXXZA5LeQ0wLPAPIR80JRmMaFQLxJ3smGjT8BH8v2jU-7FiTKtRd_VF9UQWgIYpkHekAtYW3sg8NCu17QQ4nTO-safgkM2MzMB553CWlaTmYc3-nrjTSdklAlvYYElFMQVTm68iiQ==,1,1,1073226183461011456,2022-08-19 16:18:07,2022-08-19 19:18:07,237,0,3,2.9675,1.0,0.004251079,2022-08-19 18:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLpT3k7nD54VRZA7F68oBWebJJNjzhI7o4TG7r_ccBbhWd-k5tnM6tbHpspBs9nkCC7AsuSG2MshJgFw5dZZJA76mnpIKSIv1hLACudtvgtuY=,2022-08-20 12:51:15-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLSh3Al0qbNO5Wo5Fcp265kZA-yL13pEKHDsRssNiTG8IwrWywGxT2PEfASQ1b0tvRkqzWW__xRWspM-H-Q9B4CC1AW5ALH-zsJDh1EULy808=,"@joicehasselmann Eu lhe admirava muito D. Joyce, não consigo entender essa mudança.

Muito chato tudo isso que  acontece na política...😕

Será que todos vão pro mesmo saco/lado/sistema/...",116519514.0,gAAAAABj7UmLIzbVdUNyXDWAdFrKfXtWsCV2nz1aHK1E4rgF6b2vXTvMikDbBvqWqExEQGZxEyFRD8TOHyE7riqD6piAJ8ZMxrQ-CMX4S3S74RHVMJUG3r6bgjLpNqbgpFZNHtJe_rYO,gAAAAABj7UmLpOUOBmjpeRnI4UuRNqNU1Q5fPP7jasj8DOUiC7gVYOTWl-1fkvqP6eVjfDF44LGHI4wxxJdvAlb3RxTSxNcaLA==,gAAAAABj7UmLd75mg5x-IDQSkHSNuYEYtcuQZ1MlnGv5jh6veuL1jCFZIwf-GcnAWH_0IhmzGRc_7MNTKOLaVEeZlDDIXmFyIKKsWA-Z4XNZ_c-dkuVSsE36R5XMAMullQKSQ23zkyDIALTo5cOwe63nu_IqJ3J5NYA05nk-g3A9-5VHNNh2t7c=,1,1,116519514,2022-08-20 10:06:17,2022-08-20 13:06:17,477,2,3,2.979722222,1.0,0.0024469553,2022-08-20 12:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL8UWgrT_tZ5ScgwLz2C-6jn0WLV7YuTQXA9zZ-5c5BhnQFJaGUV3k3KpdSaW7zFkFKO-9SLp4XJ1vct5ftEQ84OsLQu4CjZBHTjIb_RfYdTY=,2022-08-19 23:31:40-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'camara_sette', 'id': '3093539558'}]}",gAAAAABj7UmLsWLQwU6zGGS6YQk1uhWdIBc9YWrHNTU5yzLcSSN8Zcar8iHK-yT_-KgjZV8N42adT_BCLnzV-lWD-RykGdkhm_l78X4StDholax_-j4tMQY=,"@camara_sette Vai tomar no seu cuh, seu merd4",3093539558.0,gAAAAABj7UmLeg2KTY9b2VokfGDrOyF9XVyE4MwsiCyM7wUPZPsnMejU9V_VvLf7QNH2n7eSr8fWYiO0NH79Uv97N5uk6ciiykphOGatWNJFQDfd8edNQIUjj8ZHXnZ-BAaYpboiWPnjFcApVrstkBrBiQxf8g2DIg==,gAAAAABj7UmLKoaN4Qam5_6g__XrDtSMvPAeFyiZzEq-XBAG1eTlhAzRbvkBTHtl_c1wxk9qBhHVCF5kB8lKiZWeRgAapyFFDA==,gAAAAABj7UmLRe7C-UyRyCyKtI-26B6gRdPCMIxvPAb9PtdoKuAyuOaQSZn72LElsdJEsSt6hnQqnajYy0fihCPb6860f4yh23WL86ESH_7Z32TP_qdMwyjEAxPfLtwKOuC_hN0gffLq3SP0SqD-E6kXc6fzsg-GRQ==,1,1,3093539558,2022-08-19 22:04:04,2022-08-20 01:04:04,2,0,3,0.4683333333,1.0,0.93424684,2022-08-20 00:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLdjd5MFZkJJ0dNZntiBZO_h094VOKdPziIJHAY6ft9AJO_eSZuTqTeahnPXqBZcJLkHb7mRb2O4jQiqbZEREP2AJvPsAeycyP_o3hDnysSIQ=,2022-08-18 09:44:44-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLGpo0mvR-oWZQ2mfBtDuCDG_Brn9KPy_NfFxMut0DD7EqTZvpXY1GsznXgd62Tn2u0Fq615nSGk1dXSqSkYcNvQ==,@GuilhermeBoulos Peia grande nesses safados!!!,7.62e+17,gAAAAABj7UmLmDG8cm_p69rcUkBf7FOzcWlbG-DnQpFkCuUEQI8YohcACX3ZYPGQWrsZZxPD_TnY_5tkg640bB8utve02BaUkg==,gAAAAABj7UmL_a8jeSpXc2nztWqhhkNW_9zG29PG_mCdXhw5aBT32FeaOzhs5l8d6U-HH8sJN-03J9RCs3dlD7ySr2HPLqS9oQ==,gAAAAABj7UmL2safHFRxvqawuR9DqZr4MUjVZcJbNUcmw4MXJsEZEMqZ9VJsGcJJvtmHOjWLPy9Q2I4ksszelL-nZfFmz0UuE-Qrc1GQACiN69wRtMyO-SNy8ITrDK8iakhbzNPk6j5HxQcN2obrfqtFrFJHP3R__07k-a77Ic_gcjcqCyss-cs=,1,1,762402774260875265,2022-08-18 07:08:03,2022-08-18 10:08:03,796,3,3,2.991388889,1.0,0.9372262,2022-08-18 09:30:00,1,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLmWhjR0cwyzf_WM3scOf3peTiTKOEfHRuOjLt0UmyVqG_UgZ4VpIDXMnIqNvAFQf_QKkuoPBWKBxmULQBCm52cdIZMckrnV0UHhzqJZD-Pkw=,2022-08-19 02:43:02-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLdFeNSbmedGDoe9Nwg5VnHYibt3R39afuqfqr6oP37BNa8dADcPWtmbZfLt9Z3f8GtsHQUkIpeJ2YkJEEF2v4JB9gK2vXNVrmzwbA1KsJI2A=,@GuilhermeBoulos Tenho q 🤣🤣🤣🤣🤣,7.62e+17,gAAAAABj7UmLymJIscozvaAtIluLMTQCT44Xcwl9t1T6fSVumI-kC-LFzaaBTpZqohtNB0oSUfaQVuVYg3UlhqBo9BJ4YfHJzYKFg7Nce7qjFdFTVm6ON2o=,gAAAAABj7UmLc5VsLHg843v9pDiLwxdQdVQI1Nt6lpgmNB4-vTXC_bmcm-peiN5IXPc0wX0nuxXEmRWU5HDKgYK1Ov3usYkEOg==,gAAAAABj7UmLA9o0_SCitoz4YwpXTzPL2x-j2_IWazO7ZJ3xTJpE2KvV2UoLfDB62i1rOpQLVW88-NoI5cmzt1Z-CVvfbSE-x3WJ2DFcRldLGZ4Y5aXirpNMoHUQKECarNuzGv7oaIUq68jZ548mABNCOtikAnj9XAeFleQ2csSmwpnYqUZWJKg=,1,1,762402774260875265,2022-08-19 00:47:53,2022-08-19 03:47:53,270,0,3,2.987222222,1.0,0.015869487,2022-08-19 03:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL61V3LIlkQ5wemv3CPYR_81nOhWH9JzPPgUsaCiT6OUfmfLoJhBrfMsALZQo61Wb7_MWUxRXPSmiptFmGnkjV01q6Ye5Mge3ovU7oTuSPQ0I=,2022-08-18 20:54:15-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carteiroreaca', 'id': '2797010717'}]}",gAAAAABj7UmLM2VpwCKTnXiRCxghWpQGBbax5AAQb9f2Ux4UTr3ClRfbV5E2xc-o8yHbB1TcXyVZP7K1qJB8g0fcCzuN5Vptz6EtgY7L8pK-hAAz8T2bzQc=,@carteiroreaca Chora seu bunda suja https://t.co/9yc3aSbx9W,2797010717.0,gAAAAABj7UmLo0vXQNvKgDZd9d3J1_jovxAbVMq6RfFf7tf0eVw1lh-u_W8sKMan3v1f4tvn7vhj5I12WJwpH8olx-4YmYJIlw==,gAAAAABj7UmLMx7mVdVve2LP_7imIqBlgVgEiRr-yD3p9YW4nAPt0wESiMPfThpGHCLnU1SVd1ZISXTXNO5HcU8y2dBWVCp51Q==,gAAAAABj7UmLUMCROW7kgv9xiL77D3c0X8x6faLl0xGIp0Tkrc3lnumXIqOaoC-xmeVK3TxX6XKM1jCWuKeqR4jwNwLv0iRrAzvW6mFrBjIGhuXZzz23bFrGrEVfjV8i8KzdR_NkrR47YWTimiMvx_t0tINsH1i2BV8v87RCXtND-K9siKjO4Sw=,1,1,2797010717,2022-08-18 18:33:29,2022-08-18 21:33:29,43,1,3,2.573611111,1.0,0.9087699,2022-08-18 21:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLgMPUuqpRnQaFy7X6PBs91_SUH4tIyGGsvPVvp6273JzUGHmAgwYGqWEqnXPvZ4uH6eBqfr_R1CJyOcBVC3GS8VKEo_Z42Jx6JbBKKSjYNac=,2022-08-20 10:22:17-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLYGlXaLEjyAAkkcBOtRAo1VlNPxepIb_2PUzoTuXmFht9zQQuc9uQAGH4Yez6SXJfl4fQBcNmQe2Ccf61Fo9gCq6IvCqHTxzv42Pugmj3MkQ=,@Zambelli2210 Safado,9.75e+17,gAAAAABj7UmL54mN3XWdJhFmWmF43WuN4Q0iJCXB5QXBf-wNR4mCzxIBkA9vX9k-ygGQklf5vAhQVriDehXPge-KoUg4HAMKQwPrnyMOKpPAkmrs1jneqXk=,gAAAAABj7UmLxX94P26h0GjhSHX8rb3IfrMFRZTKcjaJOI6JuOomw7XqWxEDbqinzMwzT3hECR8uXSlE-fJXmPFQJK0iDfAcBw==,gAAAAABj7UmLDlHtoOy3s2O3L6x6XTen3a4JGPV76wuyUoha2hiFJcfKizF_5hx38aotlUdfufgm_OgWIY8_V4xWmvvj_g1OadV4AC6YSPvIAHFFyuBfwllAT5_bMhEj8u4hxmRxwcUhGTfA8GiC3pHp8mV4PWZYQw==,1,1,975127727501185025,2022-08-20 09:42:04,2022-08-20 12:42:04,435,2,3,2.987777778,1.0,0.9848738,2022-08-20 12:30:00,1,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLs9zm6T47SjoUVf-zyqfe_L9NjxutGZe0uU5hwDcw89_Ygeig-lItOpMb1_lso6JA15g8AIwXxqv2QTQrHkYCCC-0ihsVjitYZoiBiH_PWGk=,2022-08-21 12:56:58-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLcEms8qCIm6F0AnpuiVpa2kSpXc988OVigRW5WM1aWPu1arTzhk1SL3Ut0K3n27SzjmFiX9cAf9hQDZEWIIqlK3IU9pgk_QeePPjbNse3G5g=,@Zambelli2210 Esse cara e louco lulaladrāo safado,9.75e+17,gAAAAABj7UmLPLcI8iATmk4Yb2YySd6rCjD5_1NkYBx2cdS56OghttPUV9qfwSx_bLNTIVm60i_3MTs3rEfOCdIlZxZwdYotzA==,gAAAAABj7UmLx_oTYgC-4BYsIzfMhIaaTv5Y-7u512ZwCkEa8AGyPQALCx95VaZmWz0NmB47LElEd8UpBS8tfxypni9j1hprig==,gAAAAABj7UmLBt-LuUxHioMPuhaFGA8GFSpSr9Ce5ui_CmT-wYNULtiiFy7l2xCFGgYXT3RmWf_v4WjM-jcjNtsTFt1iTSsOTB99izxTk9bBDulvf5osFv4HxyTS8ZMqh3UEu_isSMRfaOND4CFt-914luGaW1SqKcHaqjOLs5V6X8U6Wmpw0zY=,1,1,975127727501185025,2022-08-21 12:41:12,2022-08-21 15:41:12,511,1,3,2.9775,1.0,0.95208323,2022-08-21 15:30:00,1,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLEEwlHO1g_ryifnRGM5KkTAiytOf_TD6F0yE0DlHTYraniC-jdNRX4GDviXJaQl-0FcfL4qUsRreC5yNUOLbxX_INkUbEEcI5gov9gC6GvmM=,2022-08-18 16:06:42-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLyQxeWLhAVZYzgZkrKD-x0TlykhNFkDbyYr3-oXBRZhIyqdI2EWrxgdDV5wsiVZJkNjEDcyG0lhBNeymxCCgi_A==,"@GuilhermeBoulos Me responda só por curiosidade,  o petrolão foi mentira? O Mensalão foi mentira? O Valerioduto foi mentira? A delação de Palocci foi mentira? É isso que o Brasil quer de volta? É isso que vc apoia?",7.62e+17,gAAAAABj7UmLCHBkmqZAMUSW0WPXguppeA1QuulXmwHoZs4HODYIW709XXHTuRH095Crxfr4f8xrON1XL3n4Hyrxofx8eLWNOA==,gAAAAABj7UmLyIk5qV7KvXl33RStCUt-Vh7-MWJqUn17-aeXV8gK8dt4TiYiis_dTJGFUcUcR8iROpfO9-HNvKpvEof5qEXcHA==,gAAAAABj7UmLusiDUWSfYJAlc_uo4IdxkZqBehrUZVqooPOAqWYIbrD1uu_4_MmVUp_qPPLDDBwizeItA8YtmEPMXcoHO9IJLFLy35qjUJVsAsINd80eFybU4EHetiVSnHfmOQ3gjAjzDEjsY6MZvLv2_r6zElwsKg==,1,1,762402774260875265,2022-08-18 13:07:47,2022-08-18 16:07:47,844,0,3,1.365555556,2.196908055,0.0047077714,2022-08-18 15:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL9jAXNAGaQxcSWY14TDPNRuBYh4ihf1WI4_c4HnQoKBqrPJQA3LjuEHGDX-RmAOjh9laltLz1nnFTByFQdsmiBEHJkagydEo4PTryPQ19mNw=,2022-08-19 07:50:04-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",gAAAAABj7UmL4m4w7l1JfSuNgA6aDBwT6KvCFJY4_9fnnSxN0QnlPpU2rTigLAEYsUr5gdc2Od0KN9MOj4JhbiYgxO7oXqPxQjUiFu0gMpNtv9D3g8NxqpQ=,"@GMonteiroRJ Para de enfiar Deus nas merdas que saem de vc, seu bosta!",1.07e+18,gAAAAABj7UmLbky69Bff3Bt4WYf_VIghV8N8EZUKmKU7iSB4lYFTZf7bRwTDaIElnFKBfF2M4QswXOEq1o0cS9BOrJcMiaDvFA==,gAAAAABj7UmLZm1JFfElFm5orW0FaNoRYNtBiALHUp1Wh9u3p0XDK7OYS4DMGIttBmGO_n8rGgDjOwIsnwCR-tVyLkrOnof4KQ==,gAAAAABj7UmL-1hZN5bdA6n7lAB60fnlJoDpNVL3k6o19RMOhLzW-lc1NWpJFNkcDz2TOQ5C5Fk_fyg1t8OM3Irev1uBLQzMQyhdsYPNoQtr7uEPJv7Krh4WoGtpC6gQ4CbUy7zH9Tk_r_WqFwOzeeGpwIm6DV2tc5eSMfnbm8diUEqnc4WQ4-0=,1,1,1073226183461011456,2022-08-19 06:32:48,2022-08-19 09:32:48,733,0,3,2.987777778,1.0,0.9200031,2022-08-19 09:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLDRljlw3tu0IkpilBqUznZaxb_CPn6-T3X436E9efF7w8IkWM7vnCTrdJ_DYdyP0G0TABedX3h8wXuVz7G7qkB-iaWmq85lDDXnsZIkcwhlc=,2022-08-20 17:32:53-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'guimaraes13PT', 'id': '49696756'}, {'start': 15, 'end': 23, 'username': 'dilmabr', 'id': '131574396'}]}",gAAAAABj7UmLY64X8LxnkaJhkK-ZzQa6M8qD9WRyQnfK9TxELfkB1X_kYB6WgVGwrOo59YF9ws47atEWRTwAIh7ayAvR_F3ePFyiTUaTjLSC2LqfFee4r2U=,@guimaraes13PT @dilmabr Foi devolver o dinheiro da cueca ?,49696756.0,gAAAAABj7UmLK5o08cLOMhtYkunl9c868SJe3lKc7daz3uZP9jxF3J8GahayhUGhW0__ffoW3cEZo68Q_YKY5wWs-71brdrFWQ==,gAAAAABj7UmL_opNVwweHYlIQJjIy_PHVwPGZC5Rr3RUzHYH_coHfvthY0XOf1AQi8vlxcgHNUs6LATkfU7ixGHKpLNVU2LhAw==,gAAAAABj7UmLrNa8-9YpeSlxvg3mOV2KrV8T4Lghc7Z4gAEXCiMpuMMlqhQOKR7uVj55S4GPIXIMYNTbLjUc6xTCqSzSGcQ7YLTR2a8JZxYfhb6GRsIPR1q1KnjEXh5mz-ggSysCnjege1YZdnjMuq2T-Y0ghnhMHQ==,2,1,49696756,2022-08-20 15:52:52,2022-08-20 18:52:52,41,0,3,2.886666667,1.0,0.044659983,2022-08-20 18:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLXgsrcNmuotCBCdAKF0y0--bJaj35aygioKlavqtmK3V8ued_-WIzeo1t-SVibZT-WaXCSId37qAOp71Me7eW4ix75O1CK6pDfJ-C8mmrS48=,2022-08-17 00:26:14-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLiap-FrGh1dnC4vwa5RDFf2w0REoiGjCxStD5fR7vzfXr5zDYhjjObFCoH0Dt7tvsgHSAPvXU93gK_bkMpFuipaf3xJpxnJmxi0xDJcbNChA=,@AndreJanonesAdv 🤣🤣🤣🤣🤣 https://t.co/YGsIwLqoMm,1198004545.0,gAAAAABj7UmL1eccuNHyvW4TOPFbI_sjhBen2-FopCc-JSCBqvFrdfb6DqIgh0ip6oLwiN9b98vwnLMkHnKHZ8saQSmLEQeBT-JWFeAmpAARLi_fRGkx-zg=,gAAAAABj7UmLNv9eLClmRnw80hUxH4y_NKB80t0FdHI0-en7pN70i1xJhY84gRtfvYn5FnwlK7g_wpfLCzwYRjX3heYjh7yRzA==,gAAAAABj7UmLe3UVlvYGtQlUHGKA3A0jk28QidqiwnfPEVms2K-pDWcwwGGee407ZfBAN9StGvTWZkRMSPDfnkRjEATbK38yYGnaz-_Vh_JhzltiilFjVifDH9ga5Qznbk1MBJGwE2TC_SjTpDVKapsQ2VWqFoJ7fRcwlMGPdN9_RPenCLrONm4=,1,1,1198004545,2022-08-16 21:31:27,2022-08-17 00:31:27,843,0,3,0.8863888889,3.38451896,0.0060974527,2022-08-17 00:30:00,0,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL_jFJSUdNsfsxENZgtq720MNvugzSOfpViJAjkyIoXG8T92ZtrlZ6nmG_Ilv2jjk0IQ9P7j_etMaLf1mZ_E1KkVJ02lyV4wgukz3XafQ2vig=,2022-08-19 19:27:58-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLlyURu3cHxbjNLKr4omw3b1VsxjeC73Wz1I38ohKlszkZktyV1Kffpu8URuH0H1PXIKmdA_P4iNwniuoWaOhBmuVrWGO-8s5AbmRA8Bxl_N8=,@Zambelli2210 Bando de veio broxa criminoso,9.75e+17,gAAAAABj7UmLVVuhEzKf5Bqujubhkbsr-qYJNoeS-Ou4TQluh7V16iM9_knMO19VnadQUsbm5EQTdYK-8LbGIIXDoQWXISpMVg==,gAAAAABj7UmLGngp70DT1xZUtoEhWyOGFlc2t47YHyJlzC40B4XTQa2xQ8CPPLe1HViK5OpGNKbIQKhRzS_uEg_zse-l0luwjw==,gAAAAABj7UmLBAwrLAIxMmGRNIt3VzXpLfKsJMnynZLaNxJs2m7_LNU4OautK0biaPkyBWc_VADMbbagqcTbcN49N4XbCFSJ-4DYd8TLwmaH5s3Ou8ofmnkqxdJOLCVFxSGI_LlCwpXivOJKMybZWnW8GFHDvd-z_4afh4HZkLyIroAXfOp45H0=,1,1,975127727501185025,2022-08-19 19:16:34,2022-08-19 22:16:34,501,1,3,2.978888889,1.0,0.9251941,2022-08-19 21:30:00,1,,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
