id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight
1558967710045929473,2022-08-15 00:04:00+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.3041404388074742e+18,@marcofeliciano tá com medinho de que puxa saco de miliciano?,35805725.0,ex mister bad vibes,exmrbadvibes,https://www.twitter.com/exmrbadvibes/status/1559029276250443777,1,1,35805725,2022-08-14 21:01:45,2022-08-15 03:01:45,351,0,6,5.9525,1.0,0.73979837,,0,0.5326186498,
1559197681284792323,2022-08-15 15:17:50+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",39038986.0,@IvanValente Você é defensor de terrorista. Não vem com essa comunista descarado!,112498734.0,Luiz Salvador Jorge,salvador_luiz,https://www.twitter.com/salvador_luiz/status/1559141418534412288,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.7625934,,0,0.7627106761,
1558932076027584512,2022-08-14 21:42:25+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 34, 'end': 41, 'username': 'gleisi', 'id': '31139434'}, {'start': 51, 'end': 60, 'username': 'ptbrasil', 'id': '39522911'}, {'start': 70, 'end': 74, 'username': 'cut', 'id': '2881115604'}]}",308448034.0,@pastorhenriquev Pastor???vota em Lula??,617468983.0,Maria Helena Oliveira,MariaHe49125082,https://www.twitter.com/MariaHe49125082/status/1559031336630996996,1,1,617468983,2022-08-14 21:00:20,2022-08-15 03:00:20,133,0,6,5.827777778,1.0,0.010045286,,0,0.004886639399,
1560652077080223746,2022-08-19 15:37:05+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}, {'start': 13, 'end': 28, 'username': 'RenanSantosMBL', 'id': '1042601099566436352'}]}",481304339.0,@augustodeAB @RenanSantosMBL Estragou o velório,14171352.0,Euquem,cocadabaianinha,https://www.twitter.com/cocadabaianinha/status/1560652077080223746,2,1,14171352,2022-08-19 09:39:49,2022-08-19 12:39:49,107,0,3,2.955833333,1.0,0.019970177,2022-08-19 12:30:00,0,,0.003846153846
1559014333010661376,2022-08-15 03:09:16+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'esuplicy', 'id': '69373037'}]}",2605707936.0,@ThiagoResiste Cara deixa de ser idiota burro e babaca. Fecha essa latrina que é sua boca e vai para a PQPVoce sabe disso então tem que provar e denunciar seu estupido. Cuidado que voce pode ser preso e virar mulherzinha de bandido seu merda seu otário,1.27e+18,Fernando Cantanheda,fcantanheda,https://www.twitter.com/fcantanheda/status/1558963136715169793,1,1,1270774020808626176,2022-08-14 15:11:56,2022-08-14 21:11:56,846,1,6,5.339444444,1.123712413,0.96616656,,0,0.1197309358,
1561506625902485506,2022-08-22 00:12:45+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",2426042082.0,"@BolsonaroSP Bem a tua cara seu FDP ... Fake news. Bananinha, tua mulher anda gozando em pau de esquerdista só pode .",74756085.0,Edson A A,Ehbarao,https://www.twitter.com/Ehbarao/status/1561506625902485506,1,1,74756085,2022-08-21 19:11:58,2022-08-21 22:11:58,847,0,3,1.957777778,1.532349603,0.93083626,2022-08-21 21:30:00,0,,
1561871814397231104,2022-08-23 00:23:53+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",9.261726963035585e+17,@rsallesmma Ela é uma canalha.,9.72e+17,Luiz S Delgado,LuizSDelgado,https://www.twitter.com/LuizSDelgado/status/1561871814397231104,1,1,971822131024748545,2022-08-22 18:32:23,2022-08-22 21:32:23,844,0,3,0.6783333333,4.422604423,0.81208444,2022-08-22 21:30:00,1,,0.000594530321
1559055221095108608,2022-08-15 05:51:45+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",125619280.0,@AlanLopesRio Que vergonha! O pangaré de faixa presidencial NEM SABIA o que era pix! Só rindo de tanta idiotice!!!🤡🤡🤡🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1.16e+18,🚩 katia 🚩,minniecomunista,https://www.twitter.com/minniecomunista/status/1559174637531156480,1,1,1157984524116156416,2022-08-15 09:01:08,2022-08-15 15:01:08,106,0,6,5.961388889,1.0,0.7363996,,0,0.6256595795,
1561493087918096385,2022-08-21 23:18:57+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'andremarianors', 'id': '1235231581717098498'}]}",1.4668324566156083e+18,@andremarianors 👏👏,1.24e+18,Luiz_rt66,luiz_rt66,https://www.twitter.com/luiz_rt66/status/1561493087918096385,1,1,1235231581717098498,2022-08-21 18:50:43,2022-08-21 21:50:43,8,0,3,2.104166667,1.0,0.022682965,2022-08-21 21:30:00,0,,0.05
1561145572261859328,2022-08-21 00:18:03+00:00,"{'mentions': [{'start': 49, 'end': 61, 'username': 'AtenaRoveda', 'id': '1188827192999972865'}]}",2412319504.0,"Se eu estivesse no Rio Grande do Sul, votaria em @AtenaRoveda! https://t.co/CRwJZns80E",,Diogo COM CIRO 🇧🇷 🌹,DiogoPND12,https://www.twitter.com/DiogoPND12/status/1561145572261859328,1,0,1188827192999972865,2022-08-20 19:20:47,2022-08-20 22:20:47,9,0,3,0.8736111111,1.0,0.003913076,2022-08-20 21:30:00,0,,0.05
1560407718233620480,2022-08-18 23:26:05+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'BiologoHenrique', 'id': '55544977'}]}",51885341.0,@BiologoHenrique E que não se eleja nunca mais,55544977.0,@wesleiradavelli,wesleiradavelli,https://www.twitter.com/wesleiradavelli/status/1560407718233620480,1,1,55544977,2022-08-18 18:44:46,2022-08-18 21:44:46,9,0,3,1.451388889,1.0,0.036538523,2022-08-18 21:30:00,1,,0.03703703704
1559724137433661441,2022-08-17 02:09:47+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 27, 'username': 'carteiroreaca', 'id': '2797010717'}, {'start': 28, 'end': 41, 'username': 'Astro_Pontes', 'id': '93339429'}, {'start': 42, 'end': 54, 'username': 'tarcisiogdf', 'id': '1078618844007157761'}, {'start': 55, 'end': 69, 'username': 'jairbolsonaro', 'id': '128372940'}]}",1.1331298226145075e+18,@BolsonaroSP @carteiroreaca @Astro_Pontes @tarcisiogdf @jairbolsonaro Realmente um bando “armado” de machos!,74756085.0,Juliana,JulianaComCiro,https://www.twitter.com/JulianaComCiro/status/1559724137433661441,5,1,74756085,2022-08-16 21:47:16,2022-08-17 00:47:16,850,3,3,2.926111111,1.025251566,0.53322816,2022-08-17 00:30:00,0,,
1559021593854181377,2022-08-15 03:38:07+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.5580516681845187e+18,"@IvanValente Olha no espelho, vagabundo.",112498734.0,Jorge Oliveira,jorgeatibaia,https://www.twitter.com/jorgeatibaia/status/1558962495267692545,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.7141305,,0,0.8682473529,
1558974631758938118,2022-08-15 00:31:31+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}, {'start': 16, 'end': 32, 'username': 'Juanita61348092', 'id': '1392986387297808386'}]}",1.5367067405568614e+18,"@AndreJanonesAdv Sai pra lá, pigmeu capacho de pingunço.",1198004545.0,FRANCISCO LIMA,prfranciscolima,https://www.twitter.com/prfranciscolima/status/1559025555860865027,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.81090266,,0,0.7353294953,
1561824919050223618,2022-08-22 21:17:32+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'deputadatalita', 'id': '1055640991200411648'}]}",1.5419191785248522e+18,"@deputadatalita Infelizmente no Brasil, impera a tirânia dos togados. Quando se trata de críticas aos militantes da canhota, tudo fica ainda mais sério. Isso só mostra que estamos em uma ditadura imoral. Em nosso Brasil.",1.0556409912004116e+18,Vagner Paulino de Souza,VagnerPaulinod5,https://www.twitter.com/VagnerPaulinod5/status/1561824919050223618,1,1,1055640991200411648,2022-08-22 16:00:22,2022-08-22 19:00:22,8,0,3,1.4875,1.0,0.12133219,2022-08-22 18:30:00,1,,0.05
1559222329267425282,2022-08-15 16:55:46+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.49720679030349e+18,"@IvanValente Cara se a polícia manda parar, obedeça,vai ser verificado se não tiver devendo um abraço. Agora se tentar fugir ou mesmo reagir.... E pau mesmo.",112498734.0,Cristian,Cris55novello,https://www.twitter.com/Cris55novello/status/1558901687657660417,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.06029385,,0,0.0005571070458,
1559276712738930688,2022-08-15 20:31:52+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",3755674215.0,"@WilliamJacob Discorra mais sobre esse ""passado que ajudou a gerar o presente"". Vou adorar ouvir e rebater, se for o caso. Frase feita não faz política, e há muito em jogo neste momento do país.",50313495.0,NarCilo,leonardomilano,https://www.twitter.com/leonardomilano/status/1559274518279081984,1,1,50313495,2022-08-15 15:06:10,2022-08-15 21:06:10,30,0,6,5.455833333,1.0,0.0017459948,2022-08-15 21:00:00,0,0.006246269506,
1560929620794523648,2022-08-20 09:59:56+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",1.5562238285897728e+18,@thigagliasso Vamos lá Thiago,52297557.0,Junior Batista,JuniorB24293123,https://www.twitter.com/JuniorB24293123/status/1560929620794523648,1,1,52297557,2022-08-20 06:59:33,2022-08-20 09:59:33,80,0,3,2.993333333,1.0,0.061351348,2022-08-20 09:30:00,0,,0.0005089058524
1558912815519473665,2022-08-14 20:25:53+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",1.3509815425674363e+18,@IvanValente Bandido gosta de bandido. Diga-me com quem andas...,112498734.0,ultra7,ultra7,https://www.twitter.com/ultra7/status/1559300265483927556,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.052463394,2022-08-15 21:00:00,0,0.005075175137,
1558904928566972419,2022-08-14 19:54:32+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'douglaskoga', 'id': '162839394'}, {'start': 13, 'end': 25, 'username': 'caralhonath', 'id': '963306637'}, {'start': 68, 'end': 82, 'username': 'partidonovo30', 'id': '2734700584'}]}",265501883.0,"@joicehasselmann Que nível você chegou, hein? Ou sempre foi assim e nos enganou? Se enganou… não engana mais. Teu julgamento vem nas urnas.",116519514.0,🇧🇷Gustavo Barros,gafdebarros,https://www.twitter.com/gafdebarros/status/1559190303063609349,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.019517656,,0,0.003010677355,
1558995088998555649,2022-08-15 01:52:48+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.5230753613571154e+18,@IvanValente Deixa de ser vagabundo mentiroso seu esclerosado,112498734.0,Maria G Okamura,MariaGOkamura1,https://www.twitter.com/MariaGOkamura1/status/1558918534767558657,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.9631089,,0,0.4530335037,
1560441260770578433,2022-08-19 01:39:22+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'taliriapetrone', 'id': '103704608'}, {'start': 16, 'end': 30, 'username': 'MarceloFreixo', 'id': '45870897'}]}",1.4845924100469064e+18,@taliriapetrone @MarceloFreixo Estranho essa montagem!!! https://t.co/YPXrnbSw0W,103704608.0,Semprelivre@,kepabad681,https://www.twitter.com/kepabad681/status/1560441260770578433,2,1,103704608,2022-08-18 21:49:05,2022-08-19 00:49:05,38,0,3,2.580277778,1.0,0.017793346,2022-08-19 00:30:00,0,,0.002652519894
1558936102521667585,2022-08-14 21:58:25+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",1.4205255527635517e+18,@GuilhermeBoulos ✅,7.62e+17,Jonathan,jonathanrmp,https://www.twitter.com/jonathanrmp/status/1559228538724777992,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.032777254,,0,0.001294356431,
1558988294020632577,2022-08-15 01:25:48+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",1.119362921849598e+18,"@ErikakHilton Vou vê essa travesti maravilhosa na minha frente hoje 🥰 não sei se estou preparado pra tanta inteligência, vou bugar muito kkkkk",7.38e+17,Pabllo Conká 🏳️‍🌈❤️‍🔥 Faz o L,ConkaPabllo,https://www.twitter.com/ConkaPabllo/status/1559193042388664321,1,1,738143559920934912,2022-08-15 09:16:17,2022-08-15 15:16:17,145,0,6,5.937222222,1.0,0.6627991,,0,0.4438425662,
1559159720010780672,2022-08-15 12:46:59+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",9.624713272769823e+17,@IvanValente Vai tomar seu remédio velho gaga!,112498734.0,Guell Deamo,DeamoGuell,https://www.twitter.com/DeamoGuell/status/1559306932946718720,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.9349922,2022-08-15 21:00:00,0,0.8197605323,
1559301579756511233,2022-08-15 22:10:41+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",1.243234371928232e+18,"@IvanValente Mais vc é um vagabundo mesmo,",112498734.0,Clemenceau do Nascimento,DoClemenceau,https://www.twitter.com/DoClemenceau/status/1559143317404794880,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.651501,,0,0.6464920776,
1559097001672949760,2022-08-15 08:37:46+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}, {'start': 15, 'end': 27, 'username': 'LulaOficial', 'id': '2670726740'}, {'start': 28, 'end': 42, 'username': 'verdadenarede', 'id': '1266738504328982531'}, {'start': 65, 'end': 79, 'username': 'jairbolsonaro', 'id': '128372940'}]}",1.423996659550376e+18,"@IvanValente O Twitter me manda postagem deste véio retardado o dia todo , toma no seu cu véio louco",112498734.0,Helton Rufino 🇧🇷,HeltonRufino2,https://www.twitter.com/HeltonRufino2/status/1558951518161850369,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.9409496,,0,0.4139829912,
1558907708534923264,2022-08-14 20:05:35+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",1.4451255858696233e+18,@natbonavides Coitadinha kkkkkkkkk vtf,203332874.0,Regis Andrades,AndradesRegis,https://www.twitter.com/AndradesRegis/status/1558960831244673025,1,1,203332874,2022-08-14 15:13:19,2022-08-14 21:13:19,98,0,6,5.7775,1.0,0.85586846,,0,0.5358585367,
1560044737498959872,2022-08-17 23:23:44+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'pauloteixeira13', 'id': '25562342'}]}",132991462.0,@pauloteixeira13 Cara de B…. https://t.co/ROZ8VIojvj,25562342.0,domenico,do08derosa,https://www.twitter.com/do08derosa/status/1560044737498959872,1,1,25562342,2022-08-17 19:03:12,2022-08-17 22:03:12,250,0,3,2.976388889,1.0,0.10383822,2022-08-17 21:30:00,1,,
1558976722950934533,2022-08-15 00:39:49+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",9.166601240890491e+17,@carteiroreaca Varíola dos veados!,2797010717.0,Cleber Krauss,cleberkrauss71,https://www.twitter.com/cleberkrauss71/status/1559020814695022593,1,1,2797010717,2022-08-14 21:06:57,2022-08-15 03:06:57,233,0,6,5.859166667,1.0,0.7868027,,1,0.4189137108,
1560787026751922176,2022-08-20 00:33:19+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 33, 'username': 'RemindMe_OfThis', 'id': '1067540921451986945'}]}",41719354.0,"@joicehasselmann @RemindMe_OfThis October 3rd, 2022",116519514.0,Daniel Radoman,danielradoman,https://www.twitter.com/danielradoman/status/1560787026751922176,2,1,116519514,2022-08-19 18:43:04,2022-08-19 21:43:04,275,0,3,2.972777778,1.0,0.016087107,2022-08-19 21:30:00,0,,
1560791302589014016,2022-08-20 00:50:19+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}, {'start': 12, 'end': 20, 'username': 'VV4nd3r', 'id': '1452038739463708679'}, {'start': 21, 'end': 35, 'username': 'jairbolsonaro', 'id': '128372940'}]}",8.664487698559672e+17,@nikolas_dm @VV4nd3r @jairbolsonaro O amor é lindo! 🤣🇧🇷👍,758264276.0,BrasilLimpo🇧🇷22,HLott64,https://www.twitter.com/HLott64/status/1560791302589014016,3,1,758264276,2022-08-19 21:31:34,2022-08-20 00:31:34,679,4,3,2.985,1.0,0.011271663,2022-08-20 00:30:00,0,,
1559113046034890754,2022-08-15 09:41:31+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",1.1697172954317865e+18,@77_frota Traíra,1.33e+18,Abutre Esquerdofóbic0,FFabiovelasco,https://www.twitter.com/FFabiovelasco/status/1558915327521689601,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1.0,0.11992942,,0,0.001193215712,
1559213597351448576,2022-08-15 16:21:05+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",1.5006532303338332e+18,@IvanValente ?? para vc enfiar a  bandeira do PSOL no rabo? seu maconheiro safado,112498734.0,Daniel F Cavalcanti,Daniel3dancesom,https://www.twitter.com/Daniel3dancesom/status/1558936437499826188,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.7599061,,0,0.4990551195,
1560315191648305152,2022-08-18 17:18:25+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Jouberth19', 'id': '350476403'}, {'start': 12, 'end': 25, 'username': 'antoniotabet', 'id': '9722452'}]}",1.3780750883193487e+18,@Jouberth19 @antoniotabet “O PT é partido de vagabundo ”.😂😂😂😂Vamos subir a tag.,350476403.0,Marcel Arcoverde,marcelc61401473,https://www.twitter.com/marcelc61401473/status/1560315191648305152,2,1,350476403,2022-08-18 12:50:42,2022-08-18 15:50:42,9,0,3,1.195833333,1.0,0.13032459,2022-08-18 15:30:00,1,,0.03571428571
1559202090853060609,2022-08-15 15:35:21+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'luizaerundina', 'id': '55022037'}]}",1.378828495682474e+18,@IvanValente Muita maconha velho safado,112498734.0,cosme silva,cosmesi85709599,https://www.twitter.com/cosmesi85709599/status/1559106131326390272,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1.0,0.9765563,,0,0.9808027322,
1559139408011567105,2022-08-15 11:26:16+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",1.1141454852903895e+18,@CarlaZambelli38 @jairbolsonaro Vai trabalhar vagabunda,9.75e+17,Roberto Leite,Roberto80426450,https://www.twitter.com/Roberto80426450/status/1559222102238105600,2,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.9556594,,0,0.04821920266,
1561876448260005888,2022-08-23 00:42:18+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'coroneltelhada', 'id': '986566884'}, {'start': 16, 'end': 30, 'username': 'jairbolsonaro', 'id': '128372940'}]}",102844930.0,@coroneltelhada @jairbolsonaro #ForaBolsonaroeSuaQuadrilha,986566884.0,Fábio Perrucci 🇧🇷 🇮🇹,fcperrucci,https://www.twitter.com/fcperrucci/status/1561876448260005888,2,1,986566884,2022-08-22 19:17:01,2022-08-22 22:17:01,15,0,3,2.811944444,1.0,0.02678195,2022-08-22 21:30:00,0,,0.05
1561770522077184003,2022-08-22 17:41:23+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'PompeodeMattos', 'id': '37320286'}]}",323472756.0,@PompeodeMattos Agora é Ciro!,37320286.0,Deivison,deivison__brito,https://www.twitter.com/deivison__brito/status/1561770522077184003,1,1,37320286,2022-08-22 12:36:12,2022-08-22 15:36:12,6,0,3,0.9725,1.0,0.028472627,2022-08-22 15:30:00,0,,0.02564102564
1559731461682601986,2022-08-17 02:38:53+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.4360024625325711e+18,"@AndreJanonesAdv Vagabundo é vc, seu corno manso FDP, desconhecido miserável. Chupa rola do Lula ladrão!!! Kkk",1198004545.0,Peterson Fernandes,brunopetersonbr,https://www.twitter.com/brunopetersonbr/status/1559731461682601986,1,1,1198004545,2022-08-16 21:31:27,2022-08-17 00:31:27,843,0,3,0.8863888889,3.38451896,0.9487261,2022-08-17 00:30:00,0,,
1561017509981130753,2022-08-20 15:49:11+00:00,"{'mentions': [{'start': 9, 'end': 20, 'username': 'Pedro_File', 'id': '228515922'}]}",18564780.0,"Quando o @Pedro_File assumiu a Secretaria de Juventude, eu apostei com algumas pessoas que ele seria o melhor Secretario de Juventude que já tivemos. Resultado tá aí. (E eu não o conhecia, mas conhecia o trabalho dele).",,Tô com fome,AnneKroline,https://www.twitter.com/AnneKroline/status/1561017509981130753,1,0,228515922,2022-08-20 10:11:41,2022-08-20 13:11:41,4,0,3,0.3591666667,1.0,0.0015103696,2022-08-20 12:30:00,0,,0.05
1559213042394611716,2022-08-15 16:18:52+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",1.0157257770301235e+18,@CarlaZambelli38 Direita de fome ricos fica mais rico pobre só come osso forabolsonaro,9.75e+17,Reinaldo Morel,ReinaldoMorel31,https://www.twitter.com/ReinaldoMorel31/status/1559191426369523713,1,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.65346885,,0,0.3491228823,
1559738130147807238,2022-08-17 03:05:23+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'samanthacavalca', 'id': '94806323'}]}",1.5480495117165732e+18,"@samanthacavalca Presidente,que cê acha de mim?
Você é uma mistura de dória com Witzel
🤭🥴🥴🥴",94806323.0,maria guedes,mariagu41903385,https://www.twitter.com/mariagu41903385/status/1559738130147807238,1,1,94806323,2022-08-16 21:32:07,2022-08-17 00:32:07,20,0,3,2.566666667,1.0,0.3359959,2022-08-17 00:30:00,1,,0.006802721088
1560735599430365184,2022-08-19 21:08:58+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'DelegadoFreitas', 'id': '1098981858321276929'}]}",1.546871489001132e+18,@DelegadoFreitas Vagabunda,1.0989818583212768e+18,Ian Rondinelli,Ianrondinelli,https://www.twitter.com/Ianrondinelli/status/1560735599430365184,1,1,1098981858321276929,2022-08-19 15:43:31,2022-08-19 18:43:31,1,0,3,0.0,1.0,0.9436096,2022-08-19 18:30:00,1,,
1560060992733822976,2022-08-18 00:28:19+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",130895983.0,@IvanValente Fake canhoto.,112498734.0,André,andreccaldeira,https://www.twitter.com/andreccaldeira/status/1560060992733822976,1,1,112498734,2022-08-17 18:55:39,2022-08-17 21:55:39,471,0,3,2.991944444,1.0,0.043961376,2022-08-17 21:30:00,0,,
1559116133441191937,2022-08-15 09:53:47+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",1.145004694366036e+18,@CarlaZambelli38 @jairbolsonaro Para de caô mulher,9.75e+17,diego,diego32148988,https://www.twitter.com/diego32148988/status/1559187305189052416,2,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.75536287,,0,0.2861224581,
1558953662248108035,2022-08-14 23:08:11+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'natbonavides', 'id': '203332874'}, {'start': 14, 'end': 24, 'username': 'GynMiguel', 'id': '1245471048914685954'}]}",1.556396979655164e+18,@claudiopinhoCE @robertoclaudio Parabéns 🎊🎉,1.4105608344520008e+18,PEREIRA MARCONDES,marcond40587752,https://www.twitter.com/marcond40587752/status/1559196355066843136,2,1,1410560834452000770,2022-08-15 09:20:23,2022-08-15 15:20:23,1,0,6,0.0,1.0,0.009166114,,0,0.005107986857,
1561849978896752642,2022-08-22 22:57:07+00:00,"{'mentions': [{'start': 31, 'end': 45, 'username': 'negrobelchior', 'id': '70042771'}]}",57449174.0,"Dia lindo e histórico, vai ter @negrobelchior! #DouglasBelchior1375 https://t.co/T3czWnzgkm",,Mariana Belmont,marianabelmont,https://www.twitter.com/marianabelmont/status/1561849978896752642,1,0,70042771,2022-08-22 19:12:06,2022-08-22 22:12:06,13,0,3,2.1575,1.0,0.0047331937,2022-08-22 21:30:00,0,,0.03125
1560674966752096256,2022-08-19 17:08:02+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'alesilva_38', 'id': '984479654399610882'}]}",68151991.0,@alesilva_38 Vai ser lapada seus bostas 💩,9.844796543996109e+17,Armando Fernandes,Armandofsales,https://www.twitter.com/Armandofsales/status/1560674966752096256,1,1,984479654399610882,2022-08-19 12:47:33,2022-08-19 15:47:33,5,0,3,2.193888889,1.0,0.9728263,2022-08-19 15:30:00,0,,
1561842081181597696,2022-08-22 22:25:44+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'MandataPreta', 'id': '1278774539942584322'}]}",1.503317406466384e+18,@MandataPreta Tamo junto! Conheço a mana das luta tem meu voto e minha ajuda se precisar na campanha! Vamos mudar essa conjuntura distribuir o poder atrelado ao estado de merda que vivemos hoje #PrimeiraDeputadaEstadualNegra,1.2787745399425843e+18,Davi K/Neto,Dkn_994,https://www.twitter.com/Dkn_994/status/1561842081181597696,1,1,1278774539942584322,2022-08-22 18:51:40,2022-08-22 21:51:40,1,0,3,0.0,1.0,0.015224638,2022-08-22 21:30:00,0,,0.05
1561491000488599552,2022-08-21 23:10:40+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'deltanmd', 'id': '2296138146'}]}",420588536.0,@deltanmd Vc já devolveu as diária seu picareta,2296138146.0,Ricardo,sricardo777,https://www.twitter.com/sricardo777/status/1561491000488599552,1,1,2296138146,2022-08-21 18:36:03,2022-08-21 21:36:03,80,0,3,2.963611111,1.0,0.96502,2022-08-21 21:30:00,0,,
