id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,filename
gAAAAABj7UmLaZi9pQ9aQ18-0F0r6USWt6CIqcHZ0wojIr5VjRYJznmaII7W0fYRPKU8hxYLU7QRvBcI8IIKI4wh21d2VJdluGsVVEjwVKlurlNRT8bdVOU=,2022-08-18 22:17:30+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLJBfqKHGrK_A1hBo-s7cIsRIF3CVDej0Vv3GGLOpMiSU14vwnbDuIIu7yeOc0jdfYnWfFeVebUDdsCPQWHFDmbQ==,"@joicehasselmann @jairbolsonaro Imoral safada,  votei em vc sua pilantra,  como pode ser tão sacana?",116519514.0,gAAAAABj7UmLQ4_1LB7IrlrHj8LjeA9Fift2R0Orbz8ZWrR5scALgQjPEmMHRhOBjL7TwkbmRxOv3Xu4Cx4GNdQ3o0mO2jpkMQ==,gAAAAABj7UmL77ZgcAiHOKQB2j1ylledLt7tO2UQHUgc_Fj9q6HTjW9gYtmhuVNE8xqbWP_E0te91BiHydN15o0KrOW8PSbIlA==,gAAAAABj7UmLWeD5rxQrTULFjQB1eSXhTTMNCP5nyFO3GIoDdNmxlRvmXl3RuZcmymUPIY0wpo6Tlk3owUVjBfhzO4NjExvukO7XcDfSy1ooskNb_jYFDpweBnPFpIvpr2dUPE5gEqUFDR6q7KyILPucvisuIQNNTA==,2,1,116519514,2022-08-18 18:52:56,2022-08-18 21:52:56,528,0,3,2.9775,1.0,0.95779586,2022-08-18 21:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmL0CfmC9EQ4dMkWijTC7BWsSsdoPQLdQ0l4dENQXy5K_3HhhArWHv5GM5Rwuy3-jgAk3a_ztAcVUnYEYWKZccCGRpXykMemSJijuh-6olre2w=,2022-08-17 15:21:36+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'andreawerner_', 'id': '475996406'}, {'start': 15, 'end': 23, 'username': 'tiofaso', 'id': '89035157'}]}",gAAAAABj7UmLSok4NPR_AfhshQfmeaZOkMafsf6Dxd3MBaA_cQ2gFIjRO40FqxQRqTaGMz1p6mmJCcwf5wzXVY0mRS_-uSPqLLP6_65xSeaFMwPqXa049U8=,@andreawerner_ @tiofaso Ahahahahahah!! Juro que estava tentando aqui!! Ficou ótimo!!,475996406.0,gAAAAABj7UmL3tmumW7F5f90zqq1uTCuXZ5oiFkY8ONXVOtv9IzlgLU8FgePNkFBkwD_7JyzGFyRL92kf1YrhDs1RrXvv-ogsbE-IF-jdoY4a7TBYkmDDe0=,gAAAAABj7UmLflJTTcqpGpV8W-G_GR1rmr_W-CZjwflSSFU4imgT0H3tlILvfcTl_JCg4IjP5kjfIa3XFZKb0fuphWepeXC71g==,gAAAAABj7UmLnrmcP4rRWiIunU-qMHDYwC0S24GvRUAehg63Yz6WU3wjk1uJqzKGpEqyd_9OYASukWEINFy5qnei27KPA6DXYsjfiQVugiSl9tnLfBtOspMGqBbjK-etbT7B3vDIvoMIFA3frG7QZQj1nGkSIjvHHQ-eEPQDLxWuUJfGSOI3oI8=,2,1,475996406,2022-08-17 09:45:45,2022-08-17 12:45:45,52,0,3,2.504444444,1.0,0.0013380329,2022-08-17 12:30:00,0,,0.003436426117,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLdV456zg5y4Yi7gRhEFEGiu542YdmXkyLQtJUstj60XIDVF4YviVmZlD11MuyYFbNOr7r-yVV247roEHk_KL-rITsEewQD1wyonbT38L4N7E=,2022-08-17 14:44:23+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'FernandaLoubac2', 'id': '1125416190199967744'}]}",gAAAAABj7UmLSubm0Aw2TWEeXW4xERFRol3WIBsLsAEPbM1RmTi7wnghstGnP6b9Gf1_0QY850mLe3dzab65q_goVa-3zUDt0xyyDbALP5qAMWESLboQC48=,"@FernandaLoubac2 E assim, os companheiros criminosos dele aqui fora, vão se sentir livres para fazer o que quiserem. Pois se forem presos, sairão.
A justiça dando aval para o Crime “organizado”.",1.1254161901999676e+18,gAAAAABj7UmLXHD1HMM6Hv4LHfcvLQBKNuuKxkxqB1wZOkTYNlFK3dU59MXvlob9W6T9Ahw6TXXiYHJx3Bh41EXhCr3uo67osA==,gAAAAABj7UmLbIhWXvzERBMYfYYu6DYjtBlVUYTcCsiNjF9mtA6Q_bXbM5moJwr3P0IsWkp9SH7VJLSEce-Ctp2E6Gv5eyyxiA==,gAAAAABj7UmLUFc-jvASBfrX0tidcxAgGxWf_0SLdM7mdxiYiDuVq1Y9tNTAj0AqbPHNZsfvhhRXb2AYXD3tV-AZ3wIVRbKV1nc_rI2gKZRSfioX3ql1F4-uMC9E0VIAWUIyTTa41u3AXZZFbDppNp5XkiC0dD38AnqW-tgusfvYzaNuGbVk05g=,1,1,1125416190199967744,2022-08-17 09:30:41,2022-08-17 12:30:41,18,0,3,2.555,1.0,0.0225271,2022-08-17 12:30:00,1,,0.01,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLXtJpWdnjazDGVIf16hsam7TGExZAAXVRVJFRX2S4_pYJa5q-86hCZwmC10nNIkqV-hIO2u-XaX0zAXCxt8D70UK250MkSJ3WaHIIdBuI8Yc=,2022-08-21 10:35:12+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'perpetua_acre', 'id': '44693900'}]}",gAAAAABj7UmLJFfuZb9oN3gkiNUXHoybTQs1fJ7-yH_oioS8Bw1wcdm2sXeMceGkohav3u8b426zejDCDXJ8ja-0FZJ_acXVMxB8sIdHRcWimqh5Mhw-kwc=,@perpetua_acre Kkkkk só vc acredita nisso né!!!!!,44693900.0,gAAAAABj7UmLHxBoDUPzwWhj_NY1DCJUkZTOeNmR4FXYU9rBBh5Ut7U-6Ne4LIdtU02KNsWXrrl4RMMViQkYfmV5bDyFyf3sXThJZX0LbGhBz5Di3dnzenE=,gAAAAABj7UmLlW3-o8kCKCvIggDf_9xzhNrLGBRSDSOLKgaSw8k44-eHbvt5eBEp7JQVU9Uc7Yka3jwtSMDhMDN0i8Mx5kdeew==,gAAAAABj7UmL2IFXVWVgIXioSsVk9ZICIh21bL_CImH0OPN4pWT8fJq89GGP66ufOf3Yz5Zt_dvNxB8aNqq73-RJdjd-PAJrydSymAXQJVXhxdB96UgeTFmx_DfgOX-kpm5r6NFBNOCLb_Twp-iEkwemFFgKfaDhbhFYKjg0ruQ_pduyww2_EFU=,1,1,44693900,2022-08-21 06:50:24,2022-08-21 09:50:24,14,0,3,0.03805555556,1.0,0.10209514,2022-08-21 09:30:00,0,,0.05,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLF6mhPE58twmguash2kavSwMwE3MUDxPM1IAL24F-SJ0mlhzoDWR7FoM4FN3_bMjSETDnFp-uZOi1MygVhEN_SkyclUeFh8L_1Dt7PXwdOWU=,2022-08-20 00:15:59+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AragaoMosart', 'id': '1135314682812801025'}]}",gAAAAABj7UmLyCdrnsqgCRL6oI2Y7Ek4kgWmmb1hTqZmMV0Dz-wKfKIdPOF0YkE-URM-Z0Uyfa8byRGW-zP8ITe4_9cV-zMcnD4lQPF28UKnXmfP-qX5tFY=,"@AragaoMosart Vem Tchutchuca Vem aqui pro seu Centrão 🤣🤣🤣
Toma vergonha tenente fajuto, para de lamber botas desse velho GENOCIDA",1.14e+18,gAAAAABj7UmLpR4NU__WVBN5LPP7bjo22rihZVzv_xJIy4PElxerJ6w1oRtpS24VuOgsUss5uwERyUbz8740pyq9TnpkqzUn_g==,gAAAAABj7UmLzIaHRDW1SsHx2NXWgQIN3hG_MgH1vmcUhJvYzE-sSR4_QIrzIGhEzkHmzCeJeTM7DsipY4LCi-CYEdQSvDsaOA==,gAAAAABj7UmLAd3GK_SgO4yvbQukQw1nkMUzG2_b4r13pPvX5Zybq2uGTvLIg2hIYkd044i9FyrQ5j68WYC7_wVi2ShsvEgMxrG3gpVdSNGndkLUNfRtOBFsYmeTZq48yVg_lt5olTT63Foc500b7aKK-ApNSwVZk97tkIFsYu7p8sGIalfgwW8=,1,1,1135314682812801025,2022-08-19 19:04:37,2022-08-19 22:04:37,86,12,3,2.865277778,1.0,0.9598377,2022-08-19 21:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLneZNkvvpsI7CLAUHWpgpz_UCMMzW0Zk7Myev7Dk0Txs4zrXO0cx2-6m5XoVxfqPR42dzI8NzSAB1sSRNKg6nWHRzzLdVae9Ly6sAGEwMfAE=,2022-08-21 20:21:29+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andrefernm', 'id': '360231929'}]}",gAAAAABj7UmLWbR2W-b3kkw9LPAMSvp07VwSOMDrv5gxv27AVH_L5KdGjrTv30nUyM_Y4COOZplLcBIaeXugjX3AT0RWYrhMJOjqp4TErdZhh2QtaESrPZ8=,@andrefernm Tchutchuca safada!,360231929.0,gAAAAABj7UmLWLJ8PUp3NZMkFg9Tl1eLw-EtCM7ygHbB-jsMdBAT8B50RTm9pqNFD7q-q7NqiCyYmMDL5Yj2PddUrovp7H-fQIeQPL3U0ZNyOpPMZlf2pi8=,gAAAAABj7UmL__Qm2pHifCHHPKUFdXIWKwKTGVviEokgQhXesReKACNPRNDVMEHFp7RmLAeeQcyuLAORV7oi1ml1ue4lfDdE0g==,gAAAAABj7UmL1sTv7DkdEJ4WxSmUX04kBANyYGmd50TjsIo7GjSwJkhuIP1_jUXpLQNGT1lBTIAImKEWd7JcWFjyDUv6BW5mSWwqaM7xt16_VAIe6G98z6PiLtd7YJAb93w0JAw9CqOYLLgrJ8sow1cz7cqWkonkuQ==,1,1,360231929,2022-08-21 15:41:27,2022-08-21 18:41:27,25,0,3,2.945277778,1.0,0.9844997,2022-08-21 18:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLUXLH3vw7GdzwC7UK3U1ICcAbe_ogjUvwSJLYIWRIWsSIocxqDDJxWJLyZRm0uyaSzfO2fLdinBkiAVPHh6tg2JOqvOL_IW9Pm20NQ8_N0Lw=,2022-08-20 21:03:02+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmL57jONoBJ0hSnlUscLdxodUJbUSPE3wuYBEPK5U-IMw0GtsVb_WiuxwdR4jwwY2-OLoOmSUAgRkVPb-6HXACiNW-mDSGGDP37kiey9-w4e7Q=,@joicehasselmann Leite de pepa é mais caro. Vai criar vergonha sua traíra,116519514.0,gAAAAABj7UmLtftS1hSkFhawIvSbsa4jIST8IUQ4-Y1uU34iPsnlZWn6od6whIRQ0mjncdAmimLCLTkOP4PhoLofWVMlXbA0HQ==,gAAAAABj7UmLuenY0TFirTYSywYvrq_F3fdHz3HAurX9PV9osjFtt4oRXY2jTf7Vdhg26ZkqzEDn5s1qrm-sc08dPTI9PuZxvg==,gAAAAABj7UmLIe5A29D8pfzoUPLLWRf6QgtgJ7BeLCu_Hj1YtuulCeRN5eAtiy1HqrSPl5C_nPXyq8JDYjJnD4I89yq2igr4XjTY_x8GQZyqed9jdOELnUzj_9MUkB0ueYReps7nV9dIWdXShrWvyX0aXv9T3RIVjw==,1,1,116519514,2022-08-20 15:50:05,2022-08-20 18:50:05,471,0,3,2.993888889,1.0,0.8752808,2022-08-20 18:30:00,0,,0.0001655903295,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLaBUKwtzqZ4_V_CBdbhgyGu3JJwM6rL0_PyPiY4zw_J0StFZigu2raRfg4vQ4gSPNXFCVBEmfzm9tdNA__unPIWGRmVnEbYjP4dgsBHHfFbI=,2022-08-17 02:15:10+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'marcia_lucena', 'id': '121459110'}, {'start': 15, 'end': 31, 'username': 'ParahybaThreads', 'id': '1279446882738151426'}]}",gAAAAABj7UmLVeAhwJXnOtwWjheudxDecGFsc8RQBptxZT5jyWHquK-z1ogBE-_pVuJnDYSCu1lQZBQkMloicH0DVu66ifjN7A==,@marcia_lucena @ParahybaThreads Tu merece demais mulher! E a gente tb ta precisando de tu,121459110.0,gAAAAABj7UmLGG1VjeYjHpilvvyWlVM9TQDs4pcC-aC3__Qke49HXP8FIOyWVbMZKnbwxkMgB2E7x6A_jcwPW5KqYoOAh8uyag==,gAAAAABj7UmL0ctXvE084h5XQ-yzSffb-gNupsjL91GGFWqnDW6CKXMfkGde_11MAzFO9sFDWLtuTJ5-8oTo-lyS8I3IFWDizw==,gAAAAABj7UmLKRF0_0lK-FZln8Qg5cI_1tIDdhMOTlHeXBLDaZZ7j_KjNFWZQZep89ZEx0F6ICly_BwDBWnC0ga5bbhl4e9VG3lE5s7IQRnl801PB7kBNre8uTEkvplSWv0hB5QJj_SR8o3xNYsHRSMj17_sATe8ZJ6DAeUzi4prKySUB6IQZbg=,2,1,121459110,2022-08-16 21:41:13,2022-08-17 00:41:13,36,0,3,2.794166667,1.0,0.051742144,2022-08-17 00:30:00,0,,0.05,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLZvgyPKERmwrPeJfNBTtsg1JHOf4JSqmHgt_fyxoZPTmXiMIENKdJer4Ou4r5TYnjST96CD_IZXTX_PwUVuF_ciZQ3ADK04PvJGlMYTNUilY=,2022-08-15 16:17:00+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CoronelTadeu', 'id': '907301328988332033'}]}",gAAAAABj7UmLiZZ96CZzZ0QSy3CKvu2wA-Htx-lJ_K6uiJGRqk9kvaFrLDz3YvhBPFLzs9o2h8yEqtWzKpKzJLP7MVgXdCe4iInpMe4JpDWZmu3wULCPJ-s=,@IvanValente Toma vergonha n sua cara seu velho protetor de Ladrão se liga Rapaaz babá ovo do Lulaladrao,112498734.0,gAAAAABj7UmLLFdquc3i5V9xufXauUdFH2-YpOB7oFe08egdKH9SkSZHuhkQcqYWaNyWgVYx5ZjKSnhkP9suv7lqWNOkGlzBDw==,gAAAAABj7UmLODRKWePT3sYlRzA81387cZ4QVzuSdzbDWx5N_EdAMWqR-8Ey7r9fej7ij6kfMqcELCS0kn-EqbpYfwns5trs4g==,gAAAAABj7UmLkc3frSiw-px5z1XIT_nAAlhBccW_hVZQ3TGd_a2i9HK5kQTgtDi5Y9mOGyYOx8QbfhNvaukHK4kR58O7l5l3q8M0YahNsAn9JKBv7peOS3PdrGQ4XF8TL8sAh9V3rldVrWZ3_MgRozP-DSi_xznk8A==,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.93902844,,0,0.05125106958,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmL-qoIi5XrFmE4JoomlTRrQA1dc9EoxshMqhWZAOn9GjQmtfNFcCvF4_u8XA65jLKFvIBOMqmNM3VHFoocyZQzpz0ef5m1CaHmmbkd51iJIX8=,2022-08-22 23:28:50+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GTavaresPCB', 'id': '1287504415306452993'}]}",gAAAAABj7UmLaqp3Y2XteBxcY-7WwjAUCuslltWbVHxqZjNnl0XphrSkBD5AcHz8h9Jl0EfgNHKUxTOYOChSiH1iGK9PlK8OLDXrdI6IFSs8LS6ctb8J7uA=,@GTavaresPCB Eu tô aqui morrendo de rir do liberal que não conhece o básico do marginalismo. O cara tem que ser muito burro para cair nessa….,1.2875044153064527e+18,gAAAAABj7UmLUZ2IjWVYB9LxHq8daPhSwN8kOSEyoYTXy3dEpSRSSQzAZ0_oQvoKp-fJjCWBy9Wbk7sNkzesHy-IFDULIsRrrQ==,gAAAAABj7UmLR3K3IfFNu3TNF89PSAAgZGbfXZKdACea3tnsd6o8Ik6UN0XNXvFo_bOoDtyYoXeGky8_tWV5k8M_-uOvWU-OlQ==,gAAAAABj7UmLQIWWZhhvB2ChsHwopHCz1f7E4vly-zxS4gVYf__x21DphdBPN617M2ZQ5AXFN5CuVoQWEhq7tbw28nNVyyQ7T8ZRMfSTcReoaWaxVsKcUt_mw55wLtNKBM9zHb1jh_BH4JlTGLgKpQnDMPAJy2H3om-XpmJWvyEq8MwiTj1_PWw=,1,1,1287504415306452993,2022-08-22 19:04:49,2022-08-22 22:04:49,67,0,3,2.745277778,1.0,0.6571765,2022-08-22 21:30:00,1,,0.05,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLXOncBPns8hkuLB0Z9Zk0cQG8UfqaMcQ_1Pkb7TPfGMtBzOx-IARjSYdafsAU0Azmyp0Vq3r84t6Nt_w_APawtfHVW8wvlx95kH-VFrJ4glE=,2022-08-21 15:40:51+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLT5-LQ__yo4uFXnT6CR5TcAc2ZOJDzNWcHuQor2mV5niofnOjULYx7duFV19uQ6EPLztx7Kkyk6GAhUCuWipGwJdFOzyb5JYDi7dvQEk5aEY=,"@GuilhermeBoulos Não tinha 2.000 pessoas.kkkkkkk! Contando policiais, bombeiros, curiosos, mortadelas, desavisados, etc.",7.62e+17,gAAAAABj7UmLCpzxNv8m-4t9P7SAMkfEN0-kbIEKkGnpsWitN1Jr-dp9BJgBdx6MWOjRz4mz1c_xOvJzjINypUFnvDWSJWCJaL5uXFXbSUTu0fvoyNZsjH8=,gAAAAABj7UmLAvR01Ib0OlKzrMOwu9Xey2RcibQl8p8tTqMPH-562vUK9vY2e88OrDRHubIgVKOBBZoTqInHV0HArpNRYI3tsg==,gAAAAABj7UmLQl3N6hIl5dRWpNyf6EM-_xJsIP3WeXPoYKr954GoBAACtcDoOlOVDYHTU9cZBVjs0pZpqlZjZwaBZo8kL-vsmi8hrfYH45FjWtTISx5P3p89iZMo4MuYmH8oS-3NxVK7sCK0UAcDLrMENr2DXfVT7op9GmSvvLwzjF-MxDSWNLM=,1,1,762402774260875265,2022-08-21 10:02:21,2022-08-21 13:02:21,836,0,3,1.890277778,1.587068332,0.032673065,2022-08-21 12:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLJpKo9B_GA0TgQogp9t0OLsNxGWtkWqCTdx3EP4d6JKUuskjh7KYE-MnifRUw1IZ90pd6axXEVAZkCAGGN126xQt0DS4HNruQuq3ixrJiB74=,2022-08-15 22:23:54+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmL8IOjMvU3XvG_yYBTYAsvHQ93toFioLvp3Zj8UKDDNgtnxgfSuxSYartk34QGiI3sXzoQZSLOygGo1sSOTwUabUAX4E4iqRhrarpRju4GFAg=,"@verdouglasgomes Imbecil retardada.
Coitada ...",7.456118332481862e+17,gAAAAABj7UmLR73m3lnApxeJGXDldrKp-ruAe52trCyUGXcFVbJbIXLZuWdnKhihyqcM6GDU0YICeqwqqSRsPzpZESKmAuK2A_-b_ll780leZHMUJvEqmUs=,gAAAAABj7UmLalWB7Kmx6ix8nMT-lCckH_HexvDarYA0J0mFrPyw1u5cdkxKLBcr4LTuV9EOgdqbir0qJAx4xR8yTqRFFQh4tg==,gAAAAABj7UmLQCKQb__dOOFtaD9Y7m--hcTRhi7twkWLEGxvQs-YytsIHwJM8EeJTqzraq1CSTBm8mzGsSc1ip_OtPzFYfY9sYL4n03OYBd35s4Ru44UXFaNFd2igLpk8F8bYm7rWNFEBnAOLNDwootVlMre2pJnlA==,1,1,745611833248186368,2022-08-15 09:00:42,2022-08-15 15:00:42,33,0,6,5.694166667,1.0,0.7213378,,1,0.3810886083,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLi48Zx0ZGINAQhd-KjRxrZRmyCMwDVCYgSc9uNnW-4oVoyHau9iYamcd3cVjVdqKu0WhjHl8iGgmHy9-3Os9Ied47q8ucvxw1MG1RJ1dVeRA=,2022-08-19 03:51:56+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AbrahamWeint', 'id': '1120399498692497408'}]}",gAAAAABj7UmLL99Hd1NBNFyibhhaHTiULHv0jHVYYfW5AqfdQVQvpt-AW1OwS1XK17YlWl_u8H5ucrkwpshPjBsqB1WuA57WB2uI2r7rF_S_DC4vQ6cLW6Q=,"@AbrahamWeint #BolsonaroNoPrimeiroTurno 
#CapitaoDoPovoQueVaiVencerDenovo https://t.co/UlIkdoqPfr",1.12e+18,gAAAAABj7UmLfF5akcRMyUe8zbj7AC-Gp0ju7-xHNwWeY68VEgDL9m8KHNhAKiv_1DJBg41O3LdLtTU7z3FLv26BTo4fgaSRqA==,gAAAAABj7UmLGadvGpiz_CNElN77TSvpyrWMOfR67e9VXJklK09J7gLOiqeeavKrgugIK_jc7KTi7a-hBUQ-DrKq46m4SijtDA==,gAAAAABj7UmLYPatQafbeRMsWsjJ2sDV-AdaJaSnmwwR7ElhtMHm5WRSBJ_IRGqSXXSgq9iN2RGVENwcRsBVjbFKjdVVgcvTxNw8LesbzFAg5tVyOzvy_rQMuah_LGTNr0g0_JOsK_lFBXOHOs11LvwDqouTd1Cb4QbeTUbjNd-W2q3uKDwM75g=,1,1,1120399498692497408,2022-08-19 00:50:18,2022-08-19 03:50:18,382,0,3,2.996944444,1.0,0.0017199076,2022-08-19 03:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLbIx9s3JQHMIpjUGCkXjsl11481ptoDYr3SpRhWFtAtDF9cQw0QZ2PTWhqAlxu9NaSeY42DUZw-AJuoJ7lbjtT1V_Fs3iFf2Yr8jeHrzEDag=,2022-08-23 01:15:36+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'djalmaneryneto', 'id': '732299122242359296'}]}",gAAAAABj7UmLrViP3Uvmy_9ReCCEYlIFH0H11hRQ_psA1vgTHlpfXI2L_BDtYa5i3yRCiusV0_hnbDPpWWuB7tjlU9jFTnkWtA==,"@djalmaneryneto Kkkkkkk só os gordinho com papo de que vai arrebentar alguem… vai fazer um regime primeiro, saco de toucinho",7.32e+17,gAAAAABj7UmLebwQlATXvnEsj5UR1Qq1EZb6MCW6lOEvtzTLV5nKx7g0Jr4xAhV71tr_0kG2VoiHBITvklD_OHBH0CyUp4G7yw==,gAAAAABj7UmLJgMs4HuS_EiMEYqYZUmmWQSH8tRt7AUQVVmVkWHoab0e2X3AMjQq_e5DBJ1VTxF2Skyhah2oKLGW0zKg2pmVug==,gAAAAABj7UmLSBudvsnkrkCIYRGcI4vmhxhi92Tq39FNv-lXVxScnVoIfkFqHrGfFXOpwg4_G12A0J6zTL2_uWb2RenrwP-UJBLJSAIniMT37bl1J1JXBG6renOWD0S7FhkeQMmbGtmdaL8uJtIf5CxxhUFmprpWvA==,1,1,732299122242359296,2022-08-22 22:11:42,2022-08-23 01:11:42,315,0,3,2.942777778,1.0,0.8296881,2022-08-23 00:30:00,1,,0.003267973856,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLEXvglxPj5ygIlIJX1pROiu08EfygIG49H-MVguz0F9CuyS4Chd9P8xfCMsawCVChYZyoelNiKGX23H0RnRxDdY1hs0Ue6rWZTbV0_psQ2mk=,2022-08-19 15:24:49+00:00,"{'mentions': [{'start': 0, 'end': 6, 'username': 'uczai', 'id': '83722886'}]}",gAAAAABj7UmLqzDrsVcfzNX3AvF-WgvSjGuPRkqK5vqntiTliYVZnYi8HSoK7JOaBCjBrxh0BzIGaoXP37jouwc780fe3MoHZg==,@uczai Corrupção!¡!!!,83722886.0,gAAAAABj7UmLy8SYu1AYI4Pfe6RLjl6RVi5Cm0aH9OvmF89oLrmc56qE31FRRKyuReXfcto0kN-rjz2wedhphAqWMmqjzxinEeDqcz8bYwMuIik7uuH4nkY=,gAAAAABj7UmL33Y6KKlBFSHM9-FyjKYrOWn5am9eLivSf1n9OVBw8FbIngBikJNlWPyenZZpQeGgTTFFa7Oh3Z70_7I6vn37ew==,gAAAAABj7UmLGhZBilB0enMikqDVmHmjSNWcDZgbKy-NupUTl3e1YB-RcWe7IeHq4r-Dkqtzj4eJscKdS9z2IfQ_wpv34Z4JNZtMxJYyRZq_fZngABa8P-b4hw_0mJhLyq-w4HnM4-cAU4st2MTJkegXVY3kwhQ40A==,1,1,83722886,2022-08-19 09:56:24,2022-08-19 12:56:24,261,0,3,2.9825,1.0,0.10646063,2022-08-19 12:30:00,0,,0.0008695652174,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLYbrTUEMg2sXeJmjFxUYy2xzY0h2XXw0pxeSI3f_YLcuDqu5hO8iSFLXhCfkuYch3h6xCG4G8tDllVvvt370xYNA0zmez_BJ5bAY5iOAAwmM=,2022-08-15 11:39:39+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'fernandapsol', 'id': '57044549'}]}",gAAAAABj7UmLEhCO8FAD4APdh_qih3ua-n4krUxp2YWR9r7l2XUmrqCPQiUDyHgNu5p5EY74Ysci40KmiYEGihLwwCmvnqpK7w==,@GuilhermeBoulos Sai daí vagabundo safado! https://t.co/rtPgJl7i3T,7.62e+17,gAAAAABj7UmLh5yEdT_HVjnU1IFG_Y4HMJ8zvwjI4yVNOP0TtqRz2FaOcJRqPxZ13QLrO-uAp7yc6U3amusSNdfa1p-Pm05sNw==,gAAAAABj7UmL1ng1KkOaF9Qqc1rkzmgyPywExD0Hgjn95sRGLuEUwTWLcSgSveVEdzyTU7F0Ni-BgHVIzEYwzL7JXvoYD4jGDA==,gAAAAABj7UmLB_4KTYJpQf8Dp1LaIaOJ2zO1SXavSO7OpBWvEjC8DexWDTRhLVyvhoYGbvZXjWVfkI2Ul-TJt6QA4VVeMypjINPHAbyVHKO2YcGMBQ-sSAHwAeAFySCSbReYUYt9fzwXJatDB3VYgPZl0cfiDrbsZhVBu8B3BPuoFI-ZQRCpvPI=,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1.0,0.9004678,,0,0.8536105158,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
