entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 27, 'username': 'jairbolsonaro', 'id': '128372940'}, {'start': 28, 'end': 44, 'username': 'FlavioBolsonaro', 'id': '40053694'}]}",gAAAAABj7UmLW6AqbZ-JzR_j5ZdR2q4BltlaPM1irhB3wWY0yG8QeeVj2q5QsoxBt2Ee8Hj0ciWT0MttC60NbkE9u3sreBDtPeL9lp3UCp9RJv1BTWNXmDc=,"@BolsonaroSP @jairbolsonaro @FlavioBolsonaro 📢 AMANHÃ, TEM PESQUISAS FRESQUINHAS INFORMANDO QUE O LADRÃO ESTÁ COM 200% NA FRENTE DO BOLSONARO! 🤣

📢 PODEM PRINTAR!

📢 TEM MÉTODO!

📢 #VoteBolsonaro22 

 https://t.co/FuTcwbMk8R",74756085,gAAAAABj7UmKgFaFQ6cFyuUZGKyNcdS5KJALxtEGlzTwOd6ojkhuq0jR908wKksEgtEaCkiXAqmw7ap_AstbceKqrvDpRBd2HihFLYBoQWAbCm7Wj1hWXAc=,2022-08-16 21:47:58+00:00,gAAAAABj7UmLWnK0fVmZutUaugHXE2cHeOuaiNoAq2LEWxlLimhQlRl-CEiabDL1jnv-GUcYlqtYYRQLRRyDKelhDMJO4GQgcpDB9zVa07hnMakyajlZFPU=,gAAAAABj7UmL4-QF_GkdCOMUDVeUFVF5KsCEG5jrScYOfxSt9pJIp0d80d9OwgzDbhHfeVmKJYW4vBswU7frDC3qvqa5kyQkvw==,gAAAAABj7UmLumlbbcSrWEdoBCgeC0Kf1NT_R6nUkm7ekX0PKj5XzPyxVQR7r-1GWbbcbTCxX4WzOZgDpce0bp_fpUlB_BV8AQ3PDkmMYRYVpmmvYsZgcjgkN177mfUwZWvIZNbnTTipqQVr5ahiB__khnwBmhc2sW7nli77yfI6GllUzMC5sHU=,3,1,74756085,2022-08-16 15:59:16,2022-08-16 18:59:16,775,12,3,2.9875,1,2022-08-16 18:30:00,0.08874455,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'danieljosebr', 'id': '3044834104'}]}",gAAAAABj7UmLpJ3eMD28oWdttTRH5rc-DZ8QXRyF7Uw_nH_Lt7ziGj3eF_Ez67-ZDzUVXV-KhS0V8RFM7i3k4eGCtTcA43TyHxk6Q1bYY4hPxxJK1Yygmlg=,"@danieljosebr Bora fazer a coisa certa? Vamos falar a verdade 🤷🏾 explica essa imagem 📷 📷 cara pálida? Quem passa pano pra criminosos, tem coragem de matar, roubar, mandar matar, mandar estuprar e estuprar também,  no caso se for homem, manda matar até criança, https://t.co/tMrlYBgdfk",3044834104,gAAAAABj7UmK5oF6YrTyOF44E0lS3PwdWKURfojKa_WkLaiNNKDmFJajYsCaY5mbmDCEXAa_vGipS4CeNvqePDOWajfd52hq3UqMpDgiuJhXmqjkzpz4ttg=,2022-08-20 00:20:58+00:00,gAAAAABj7UmLHrxHF8QXJVyfZbaoJF4ECpzZCRq6zpuc9pdhmUSbjLZEsw_bprQIAsY0TXe6MzDD_SKmxxBUIt4Pw0bZ4iQjWX13gXjhph8gQyeKz9QJ7D0=,gAAAAABj7UmLYm4U8hCR8ReLokfGFWH5rdQMYAsnRz0bOSTkv9sf3S075G4ht1nrdhQFpdEeCaiYZzvDx_XHhbVi8AXF9LCHig==,gAAAAABj7UmLDXRukWchScyw6qIDdIrQEwk8i-N_QpooPWr6vyC23kEapt3NjA5YBf5ZmiHE56fDAjdNmYqo3090F8QRlnh33ApbvJR9wef9LidlOEI8vZVeB-Fas-MvDk5XbPLBtL8xryKC9OCD5q-G6gfBX_D9qw==,1,1,3044834104,2022-08-19 19:08:12,2022-08-19 22:08:12,11,0,3,2.799166667,1,2022-08-19 21:30:00,0.09796378,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmLSwiyvUZ9m0y4ns-4XgfjkJwkHBhfUYZSF7-VhsT6CbTehZmaHw1kmClVmbiGTaWQVB1QDe6K-B8DlldnGoPOT2-Jz0chriDI0zHjsiUdDH0=,"@carlosjordy Uai, ele ta solto?",82271629,gAAAAABj7UmKGPlqiqCv9fVjUdbwUDzu56fJleeYE8I780_CVQDRXaof4BySLLn0gdepKM-SDuIgrK5kqB6z8IeSXBSH_AAC_wBwqmkSF8EflwbujlWtRzo=,2022-08-21 18:57:08+00:00,gAAAAABj7UmL7vH-JXLGJEvoTUlUn65pfGVREPGQP8RTFlbYTvzALIQRQ8sC9KK1JFAHpRBWPktIpLqHPF-gTeqxGSfA9ee_Iw==,gAAAAABj7UmLX-GUR6IdPw2yEYYnHbb7NpMqMANXJQ8551bWkEXup8L9HH1sefe7p7YdEzLuvWUA-TZZyC1SdXibD9UPyE3jAg==,gAAAAABj7UmLVR4UKcDXLVBOBKOcsSLjPlVf2SO0zKhSuOYVJLHHG2_9A4LB2rvKA82sU97C7uyMAohoO9UCMR_IjjvlzfeTRDSMgGyoJEbiKNbpkf_Rp6SqtKrxUvg5axegrNRklapkPAugz1fdqWOqMl3DVyXMRQ==,1,1,82271629,2022-08-21 15:43:02,2022-08-21 18:43:02,75,3,3,2.893055556,1,2022-08-21 18:30:00,0.14287856,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLi14F-PMYc6x9Z3b79ZgEAj6mf5Y358WwZS8PEgkv-Uz2sqfXMSIkTOr5xkYjRGv3TaeM204LnMOXbPGayAN2BuCk5jgPQytCYJbRstcdCDU=,@IvanValente LULA LADRÃO DEVOLVA O DINHEIRO DO MEU FUNDO DE PENSÃO!!!!! ATÉ HOJE ESTOU PAGANDO PELA SUA CORRUPÇÃO!!!!!!,112498734,gAAAAABj7UmKZUaH1wC7vUoKwiQ9FXV6c_-2fLYstUhy-Y6dregdhRJXKiObtZ-Qfor8DN8zL-rWT4_iqLW3-siMVvC5T4Kq99gmlazZz_PX6Soqp2XEVOk=,2022-08-21 16:03:46+00:00,gAAAAABj7UmLiSdwnYZ-MuDsRrj5sGAuKPHpvQnaqxJ25syDu6XrD7ken1OsRtFR57i6Pcdjp5KNromtQyMTpxDzgDHw_nse1Q==,gAAAAABj7UmLum3aukHD_6WCFpjt5kK5qFLppfCMa4b_AiMzT6b-BtC_sUUfRbpJ1lgS4ztA0tJoUfCANqtUuWezNcINlsfM2g==,gAAAAABj7UmLNIYFUnNeYjN6FClVxQOIZR4M6neR_YQH7Wg8Z9vVz7X_nke3eeFB2EUq_GHpXBq90I_BadQcC3P5d55u8gkCNW3Nqen4CwSCnyOQiH1z3B9n_UsWX9sbMD2zejJN1hsa6no0ZYPCvW08OIQvZ8Cuygv2iL1qX00h2pa2CD6YxPg=,1,1,112498734,2022-08-21 12:39:41,2022-08-21 15:39:41,416,0,3,2.986388889,1,2022-08-21 15:30:00,0.05564127,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}, {'start': 82, 'end': 96, 'username': 'TwitterBrasil', 'id': '263884490'}]}",gAAAAABj7UmLkcNohCplFWOlsWIFSY77s7_ZFEc8s87CHkaldpqUsny43AE5RArSCVrVfNu5iSpAUGF87E25EzRJ9YEY-hUaRr5gi-xMwGPBLHRJ6JWREGs=,"@marcofeliciano ESSE VÍDEO É FAKE NEWS. DIZ QUE LULA É  LIGADO A FACÇÃO CRIMINOSA @TwitterBrasil 

Tomar providências!",35805725,gAAAAABj7UmLRqNHlKgqdkfmETsXQv719cmJ-Y5ytw9ScTG0ToYrBsT2DZHILknlj-2GF3Mw2Bt27ht6k7GuNGGqZSJLnRBYUQeAflC0Z4IJAdZ4B5mRSPo=,2022-08-18 16:35:34+00:00,gAAAAABj7UmL1GPbLSBwck-RGeeafBFHSOPDmh23aSJSGRk-jEGuECAS8q_iZ07rCy8nEfppr7oC_tQRjcBw-Ycwk4L-3QNJOA==,gAAAAABj7UmL7AvZ__9cJyKtvloYqemcLiUs9zmHwZpufY_qYfNoUpIt-aYprzFiKkK6PZ7YArBBxN9ZyqpUd14RgnpqJMcu7A==,gAAAAABj7UmLiUPhezAUVUjxwuHRhjdz4XUiGwX_hQmAGrC_rpZXlIeD1n-qfm-UXWwyCUxC1pfgMe2dunhCXjlAZgxmhIkbpsj3EFgiIWJbUC-ddG8KREDZAw_818z-p0GjEp1LVGwGx2F2K1I6io2bHdJ1sKl9BAGXxhnf6oitS70PLjGZdGQ=,2,1,35805725,2022-08-18 13:06:15,2022-08-18 16:06:15,399,0,3,2.960833333,1,2022-08-18 15:30:00,0.022894302,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmL_puEr6WsBWkZG4a24TAfCsz2Zw3puyadYUCSyhE2Dl33oPUCabSy9HBN5AQaP-T5jocUU5uw1TvYDUdtp9NZRbKO9cWyzPd85qMsggODjOI=,@ThiagoResiste BOLSONARO NA PRISÃO,1.27E+18,gAAAAABj7UmLD9yEiNNsrC30imFIhN1iryWSekdMAnzNeOJ0ZltyDQORfhb1pZYSVpXsFAPlP8a-jA_SICIedByaAfAUboTqnHwVPYb9pr_3GKrqreyb28A=,2022-08-21 14:31:54+00:00,gAAAAABj7UmLhHU_Kz_FTRRafAlBu11ldKYJtG8_Urr6-bYUWGMFYl3Kq-IAdI2A5ABpPL83x_HtefI3mZw7jfwoZ-qgXMO2JPX59vh3Q6LmhEERg2odWNA=,gAAAAABj7UmLg7-6XeYihMp3Sl7hV7mbxD3_1l1gN-dTsfvl6-RQ7o9mhXSKFN_UsO4kUg5nvWcJfDerH5wmz93ZGF1_BqzV4g==,gAAAAABj7UmLo1fAY1D-czal3NOO3PFYPnwpsCO3QKhom_cue__hsL74uvhvXgO_5Ky4-_gcVr6l3zUiy7k6acRCrh4o6G5us-QmClHA_vw-qITwktUWNjBrsWwLeOumbgo_Ms1mZDEBuS5d5AYtDMHDR4gkSsIxIw==,1,1,1270774020808626176,2022-08-21 09:32:53,2022-08-21 12:32:53,841,1,3,1.624166667,1.847101077,2022-08-21 12:30:00,0.09722041,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 10, 'username': 'eusouamom', 'id': '1238868377675980803'}]}",gAAAAABj7UmLMXnfbUlE0NLhskurUpiRXwUbKV8qWm5iGFymRss6Fg2iJUixQZd9rMKXqiV0jGfO78Q7oBejKaSBpTCOsn601LRI92PEaXhb5jQlD_dNvwg=,@eusouamom Eu e minha família está com vc!,1238868377675980803,gAAAAABj7UmLWATHI_1-z90mhiwrGgOxudcwMoHXIqPP-mNVUYj9D6ybe58yobpS_7dkAnFe3hWKel_5CJwTyWYZhvMrqxm5Wd6EU0pxMlSFs8ZEqaI1HOw=,2022-08-16 22:37:46+00:00,gAAAAABj7UmL7GlvK_LFvHFSkU_2J8gRFaX3MP43JNeQf4as3-qo7HhO09SXSwA-6zqW3vMd0oW8dI8-BnPPhlnNlq41tdijWQ==,gAAAAABj7UmLjNCS_eRWQDua25aEwxCJMz3zaCyJItMHDwCSg_EriOgx8ZPYeMME582OlwEEdyNK3rzR9eOtI2WiPBNc4avyqw==,gAAAAABj7UmL5BHFo4OK8Ktyv1h-2oOO70ZN-ow9e_IbuLamVSJF-8d1e-YWKGzSQlTz0QG6p3rcmA6UKC4FaafjFMG_4jySgf_UgeHp5R93-CacKgMhXaxM9SFsLO4WQahV-oMHXKzFq4NkDa6YOuElSZ057zLRtQ==,1,1,1238868377675980803,2022-08-16 18:48:57,2022-08-16 21:48:57,8,0,3,2.520555556,1,2022-08-16 21:30:00,0.0190495,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmLtFnSzT9NNcSFBjBMxy_W78wdxX-7nW0ZDpO_LEFr6Fl8-JqF4Df990WhG-NlHiL7q-OttosfaGmdnC82KQy6TdFfW4HNkIc9km12pyZ7roU=,"@samiabomfim Bolota , chupa cabra , a serviço da china  , gosta de chamada assim também cosinha☠️",27703690,gAAAAABj7UmLnrj2om5yciMgZuK0J28cnt04lxsfYRb-eGMLPmGbb3qxk-5n6ktKmKHT1Spb7zWxryZLH8ioiXF9ucEBFeJmlA==,2022-08-19 12:29:41+00:00,gAAAAABj7UmLqYgOvI4p2c7eW2XHKk6lQLvyCFZ1DsBiYY3WTDWKLT_mt-LdJhnSr1XM1PiPclDLG8I2O0sbctL5DTYHxzq_uQ==,gAAAAABj7UmLwey_6hjhr3EOIj9HNukJ78z-tRzdqCXG6XT4XITSDHAVhoHNaB0GgZaCpFvEZtUDwDvJxTk_7jSU3MU98fBd2Q==,gAAAAABj7UmL9-46o2wxn98FcwP_hE15Nx_h3qmBuOP2Pcq3pPw03x6i6d3t8huc80XeEjucXOGMEupso_dhxAliutQ8sZ0UioD3FsTUOCxCP3FgXGdil5QgkfMTeISdnTq7nd9yu-SowqpMq8Vms9_xQOnAHrNCKA==,1,1,27703690,2022-08-19 07:20:42,2022-08-19 10:20:42,217,2,3,2.966388889,1,2022-08-19 09:30:00,0.93857807,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmL6Ntkw8Mdr86oAYgy1fC21U3QXFiUxG-SnoKxVg52Uxp_qu91TV3vRb9EFycadlK3V0LucpTsOreZzLyd3j_E_rb-npbaPpeX5GA7qEAgIDc=,@samiabomfim escrota,27703690,gAAAAABj7UmLGiT0lr5M4HdgIk0vSxVbUJVYhMB2F39PXAHMqNRQL6vT5I2d-VRPZQXXJ_z4aVxvWgrmfgYTnS0yunL4UiRgrUP9TV4WjYGcSB_EYOUQfNY=,2022-08-16 19:12:43+00:00,gAAAAABj7UmL7bjADi-i0oTK9_X0hunflzUGzZw8M5CPhfQ0hN5AzsgpcEMIUNMoWxXdKIxEjJmAjqHgs07eRtNKuQ_-wiWE7w==,gAAAAABj7UmLY776KF0urkBnE0IOvEq2hupECtfde8WYUFSBd4bI_oBPF9ktvOE-9jqV1P3l0babmQTGnATBfFESJyrMvuy3DQ==,gAAAAABj7UmLUkXnnnrogbS3YOE1DUg4NTiX2xL3bIG8VTaYERuefIez1KdNgIyDqHOKUPRoYNEmce9v4GkvBKDVqjKt8Qr3pZro9Z4DTbIJQjIKxUCnrCDEa3dpaclrtDq_95cDmJvYlwyxrJVyRYGdzM6YzV78ng==,1,1,27703690,2022-08-16 16:04:11,2022-08-16 19:04:11,212,0,3,2.987222222,1,2022-08-16 18:30:00,0.92982554,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",gAAAAABj7UmLPYRIeeD1CNZr2JBnS33e51I32_Uc0OMG4QQGu-bJNDia35xDy6lMq9VUPOJv9QgrbmhRfaBPdzeRoY6UMkfrsOsPnL694E7CE11QDuznaR4=,"@GMonteiroRJ O cara bem mais velho comer a novinha de 15 tá de boa,queria ver se fosse a filha de vocês aí defendendo esse FDP procurem o vídeo bando de safado pra ver como ele tratar uma adolescente!!",1.07E+18,gAAAAABj7UmLuF-Xjxve_0FPx0fOd1x-zeLkTAO2Q5KL00zAhfkQKLajP_oWGau27lNGI4lsCY-QMiYxsvhAhn341KnzIlmX_2-9MGeCcgjoCZ2ah-Gosq0=,2022-08-18 00:44:03+00:00,gAAAAABj7UmLEVfypu6MDpklOguef3DWSlWZKjaO_Saz6_0G-4BFXyYHCPcC2P2I5zAgL3Fv3b0Z9DmcZdcz3hLtrdd4xfcsaA==,gAAAAABj7UmLkbHi50bP-vqV6Pb0WaAxmRvZo0dgvub-T6JP97PRqx1oydK-2KRYMhbUOKHxpV04RpbfIb7MEMK9fCgNsNBeXw==,gAAAAABj7UmLHXCpGOqdT-mB7TCbodhYgN_i-gdMSacJv_OQ6X7hRHAPeRllNNXJEyxsnpv1MnIkm1PJOWC_URXvOZI8WQVfQmutnsuZM_cve26whjybnCsYLd_Yvs8EN1KO1FNl0H7hZma4eGeQaG_w444SqQvHTA==,1,1,1073226183461011456,2022-08-17 19:06:42,2022-08-17 22:06:42,415,0,3,2.975,1,2022-08-17 21:30:00,0.9598177,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLL64qf1ZBeBE7qafPGxYEkModJJyKXfI1vm-M2IWEv-NfUa0JZJI3jpm-iMprn_kt4ms9SWotduGk4HZj8HHBOAeV0RNWZ6t3NpEWNIvitjY=,@Zambelli2210 Ficha suja. Luladrao Presidente Bernardes cela13 😱😃,9.75E+17,gAAAAABj7UmLPpo7actLxzcVnboLdoI5RDFB-t-P3Taqcf8j_G1TBWm1qEODVcyEsLVKAEZLJGA2ob0aEjXGM7-k_qUmzACwE55KgbaUlOgwjAwXH-CzhZ4=,2022-08-19 23:55:36+00:00,gAAAAABj7UmLpUc1XBw6MTYYEbEAff7XhLglbpH8mokWSIn6_C8XOaVgPM2UT_2_kfcxq9XEU5bV7JEM9ZY2UKg38qpRVNphJaC-FPr01A6tcOfQYwovjsM=,gAAAAABj7UmLgzkR9i9SVI-3N9T2fu5ZYBnv0sThjHdwrL9s3zHVB_Ljc5ZsAhxTqNLDyWUFVLii0EGbkbRSEwu431gZjAH4Ew==,gAAAAABj7UmLyrKFgeVa57Kx2aFx5F-WYv6mw7zhmokWTr-oTOA6-TBCVbMNx3az-za6feHouWPLPYRzX91ps8klNx7THoJx_WEki6tY-Z9jjW_-kxU1p1qKqvh7Op6vKkni4E1nP0suRXJpz54VwU2n-csYTWlI3qNKeq3wY61m9Vy-eimxRHE=,1,1,975127727501185025,2022-08-19 19:16:34,2022-08-19 22:16:34,501,1,3,2.978888889,1,2022-08-19 21:30:00,0.06862299,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 40, 'end': 52, 'username': 'STF_oficial', 'id': '68313718'}, {'start': 53, 'end': 62, 'username': 'TSEjusbr', 'id': '75270377'}, {'start': 63, 'end': 79, 'username': 'camaradeputados', 'id': '61843152'}, {'start': 80, 'end': 94, 'username': 'SenadoFederal', 'id': '40095953'}, {'start': 95, 'end': 103, 'username': 'MPF_PGR', 'id': '259840707'}]}",gAAAAABj7UmLVh4mzKCX8f-mW7CdUw3WTYcl5OkmgbaATN4-JLmKZbDNmr8NLY2_9e4k20Y899UqcacTv4Hbn5Qh3dG1JHj3NwOGlH1CuiPBXPznLTIEwOo=,"@joicehasselmann Absurdo msm em joice 

@STF_oficial @TSEjusbr @camaradeputados @SenadoFederal @MPF_PGR 
Entao senhores essa senhora colocou a urna de caráter duvidoso,

O que irá acontecer a ela ??

Joice apresente ai os rapazes que fr4ud4ram a urna https://t.co/4nKj8E2ypS",116519514,gAAAAABj7UmLqm9-5JeAjYBbzXwNd9quaRvRJAu-Rz-mefNsKiILtZTkPqbvK0Q3NO8BGM64HwaXoFDlv5p3MBP3svcLTQ-5SX0MWiqwN61iu1Jwj4vqBZU=,2022-08-21 21:55:55+00:00,gAAAAABj7UmLJBjaZQTJmSav4bBaIljbDq5vjOgyCjE5HS819Iqs88FmH2A8K8Zs1Nfqlx4jhTKVPsXa_XD9WIbbkAHj1qdbCw==,gAAAAABj7UmLlCGLyuYAng9VvjY4CKn8Vtm1SVmGP0oDPGF9fYb5fbQ29E2Dg9v9y-bNDmYaIAk-AhNqrjVaug9d0SbRrGsqlQ==,gAAAAABj7UmLRKf5gqMEsSFMjSI318L5ytVLsdmc1Rsl89sN1VBflnc0nkYdvvxUuJxsIwh7vwOQ5F0AXCKVcou7f8DLK47zgpfkRpv_GtLaABIUPJ0zukre8hMH7ZUShfEdZg8mkLhnme75y809f1zzlLciDRB-vg==,6,1,116519514,2022-08-21 18:40:21,2022-08-21 21:40:21,729,0,3,2.976944444,1,2022-08-21 21:30:00,0.016525712,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'rodrigodiasbsb', 'id': '863812402680397826'}]}",gAAAAABj7UmLZvnJmrLhNdGAnpXnEFB-l3XQ7kVSxDHX1tjBbVcyxL8YItdGunsTmcHlCh5hgyd6YJkvRQ5fK31KXP1NURB59z9_OHbLLf45xDir4HHwVLQ=,@rodrigodiasbsb Vagabundo,863812402680397826,gAAAAABj7UmLmRNYL9nKYGghwpNZujL_mpc32D9JinZ78oa5Oe5r_YMLdl9OsTQViUsSqyB_gYyQAzEYgYmO4g7jdKQa8e-wveFEQaGhGXWJMC0a5aH2FFk=,2022-08-18 17:19:20+00:00,gAAAAABj7UmLivLCAiWvWa9R1gM940aFBPDlh5A9E-huxLC7UMqXUlPE-_ymsKrG4Pio2x7CCZb1MhAFYzQLx_yYtTuyHUYQwg==,gAAAAABj7UmL1aYqN3mjBfmXT_afQXA1S6weGCxTwXIrvoKUvNaf8md1yDlCp6iiz2l3ZWntrvaKDJ-yUHYSskzQoMJQQqmzEg==,gAAAAABj7UmLck2zV2iVao0hqrP_yFUoYkFRw7sOPbLllVB_u95I80XW9hyYhKXW-GUeToikZ3IiOMtj1i58u6DaoSy0w25bak3wzgl9I3kyf5RekjmJYrKk8S5QDOL0KjUpFP5XY2EARz8ekI19VliOac1lGri0_d0rUwSrl2ptuJ9PaY7LfaA=,1,1,863812402680397826,2022-08-18 12:43:57,2022-08-18 15:43:57,2,0,3,0.006944444444,1,2022-08-18 15:30:00,0.91159236,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'samanthacavalca', 'id': '94806323'}]}",gAAAAABj7UmLLOi2EV23CBonm31wUaNfl0_4HfSx-QFGo4ZB23u-5BEWya_uTa28EMlQnTVcLTOoOlcCXevCA4FsNDZx1-4wHBnIRxVhfShza6eKsTcj0Pw=,@samanthacavalca 2️⃣2️⃣ Do Japão 🇯🇵,94806323,gAAAAABj7UmLhei0UyGp1Nc7efM03CtcktAXzPYIxfH1D_HORGGXZCcE-_KXlTCOdd9kLHvFW-BJ_6_GVXRomz_HrhKkTMq96y0Up2dkNqP2UQWncyXg4Ic=,2022-08-21 23:12:37+00:00,gAAAAABj7UmLMjT_mBIZGUsv19Ut4_dZ1eFjxM6fNjT1o0MMX6tVtJVEZWgV548yCGpmKFiq3bXnPWlQ1NWkjAZB4b2GTeaDzg==,gAAAAABj7UmL2BF8C0nHKVVYc-q81RwYqjKBp2VfFtEa3XYj2yOKtKYW6WKzS_yWGwjuPR4AtS7QOXRBT_mbTgHEL0LIhT9ZNg==,gAAAAABj7UmLnkhVtzkvHqVTlZZ8UQ8sV82W685o59pZIvfuVf9yDxUOb1J4rX6Jy88Sf7HzofZ1QJx3UMnz3L6fiGUbX74A99JIafvC7Ww_CmPPZ1Gwrdt4_-dY7zTBoZUg1QHd8zvIH37nkx55hp4sgfAIMT0GF8PmQJt-eNwgZaHRzsB75vI=,1,1,94806323,2022-08-21 19:10:04,2022-08-21 22:10:04,52,0,3,2.834166667,1,2022-08-21 21:30:00,0.04793,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 26, 'username': 'MarcusCapone', 'id': '2772360520'}]}",gAAAAABj7UmLb_h3FWT1g-QeboE7nlVuvayNAtGj_T9qGH9sE0GQXB2hbuQcCcO_ioFL5XU-RYo9zBfEacR3eqbsb2y0WXLCRejanNF3g0YfPo4fw1nrAXs=,@samiabomfim @MarcusCapone E aí Rodrigo maia!!,27703690,gAAAAABj7UmLUEM71KzpNFsbN2Adm7uBAyvYOKMmyMIQYZbqq839b5-TnnkCVF6ngMwVC5BAowb5jmgAD0RYdtY_QwIVqBJA6A==,2022-08-17 00:47:42+00:00,gAAAAABj7UmLtwd2nY-9qdcGVfEo6cIAbK0j4AE1_hvqVZMayqBBAMjY_n-tmc0R0dKWNCCsfU4Q0YspokKcAlkm3pivreIUPCf7TzZBBc-IV9q7DUuxVGdoQY7o8ushiGcUWgqtJb_SjLTeTaK9Gl1o4clrKqZSpQ==,gAAAAABj7UmLOVOzivdy06oc62NUdJLJ-5c6P50DDuSWUEkMnbooPZ8MHvJTQSsrf-w9AvGsvRxgLOHEryz2tm7Ffl7epljcIg==,gAAAAABj7UmL_PO6C8P4QkI9sbS3b71rA6GEPsb8c8gN4V9aRUr8bAweLmoh-lHC3c8MuFp-NYLHdK0iq1kty8uyetAQmNzZ8CJkxIsf5EYkV9Bijk8eu0wJzgc2dWfhQHBES7yFwp06-T5hmN5gN0tEPOOyMrEveiid23pqlh1clsJxrpf_7mc=,2,1,27703690,2022-08-16 21:30:10,2022-08-17 00:30:10,596,0,3,2.980555556,1,2022-08-17 00:30:00,0.050148033,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmLd_VjbyZ1ldZr179kRCiRgrrnhsSpUOdSSh4_qaSP-d1OKouFsKM5HUfP53tO1a5jDyEGbv7s7lpQ2BeSpyanhqNAtEzjjgEqauXoQdDdLYg=,@thigagliasso Ridículo!!! Lulaaaaaaaaa presidente simmmm! Aceita que dói menos!!!!,52297557,gAAAAABj7UmLZeTeZaVney88_C6coKoPrkzJsK7cTiV6lMP1rW-Zb0gqYIOuGAq5ZT942IxMt7coKPamYfCYRB7hpsdf-OrUpR3s1ORej87Z9xS3Uc9ndTA=,2022-08-17 11:11:46+00:00,gAAAAABj7UmL9tmfdkvK0rHSQfWZdH08bLi2ontDHv6PrPIq6Bs5htWo6C611HxiqBwWHb0ix1t9sYuRWxHObVQMJv8Qn8rONA==,gAAAAABj7UmLIdahJpIbea0pJZKfeh2roUvhJjgbfrtZiUov5wyoh1rfHGWMMLVTmuQS6_8VAOs9C7A0x1JniMKRg8KrASJZRg==,gAAAAABj7UmLp3w6DTO52FdbG0cQ8AWmZX5YXuAOv0cs8jezbXuYnu9dLX1Y8NvVOEbprC6ubFn9mEijNBersuhnUNnTqgGAUI63G41BgEnLwI738Z6NwoVU0fyx5-z7YZWe7t9SiKRt1KjRGtERbYFs5nsghJp7AQZXxNnR1Fq1v9I1VZqyyt4=,1,1,52297557,2022-08-17 07:02:44,2022-08-17 10:02:44,845,0,3,1.846944444,1.624304407,2022-08-17 09:30:00,0.09187679,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
