id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7UmKJ6ZVe-8QuDD_DpR0o8z4qim9mjzcEck0woOaVKI71hn-ijWhKvljgNt-eTRX1SEp0scBLNYXA0oOnNTGjAcomwF-KPXU4-4H-xVfSdPx1mQ=,"@SoldadoFruet Vagabundo, ladrão e covarde!!!",gAAAAABj7UmKNWIJxsTw0aPEj-Co0KLCzZ-k-NgSYe46N4H0b3ogU6TeHfBr4v0OZtxdM1POZFhwITGnXgsxmdrq2NlG7ZkrKuivh0ZpfupBagepESO0JQmkmseun8W0dXwo9QW4IqkdPHCeXcTtUzSBkNBhbXD82w==,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK51ndj0PF4FHb6oByo2ETKj189EaaoCUiHTNcEk_ZRo807twRLbfX4pMiI89OXkAWEKE0P3f9HKlcSUPSV08iNq6D36OuMk1NKUIDW60nZzo=,@FelipePedri @mmvsantiago Vital! Esse IPEC de hoje é crime!,gAAAAABj7UmKcf5ut14zul1COCASLqWHeaVjpYsR4NGaq64PwnxLLRklU1446yPPeq_YRs8eG7Hp3B2xZWTOkbmWVwcrep6JkxVVoSDH9b8waZhPpneg1owopfM1zAfI1MQLHfZwuGOL5ML2nYikW6waDeeFhiVzVA==,48802,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK6d_XUtWXY4q-_tnhNohndn-ieMPv_FOFLGCn8CGrQzxzs8OencQNne-sDHk2ooJuDVEPBOv1gsD2AOFsOSWb0F5zLALc1Y4DNV1xHosPnt4=,@lpbragancabr A coisa mais cafona do mundo,gAAAAABj7UmKkUpxWyT4zMzLeM_KVR_OcoAp3YHfTGi6J3DqL6FCvJ4kEn9DOCANfeZbjuUW_XNuSGGo31GgG7lYVNX2dMGQDdJUtjC-wqHbGo0liGlNHSJhCENNWZYdgLLrvCa2J7uz64mnoo6xeVoW6OLkt5B9mQ==,48802,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK_1bvzX--ntjs5L7y8H3ngucZrKX0UUZKNWpGgeR8EJmGmkSSFFy3JOUiBmVZfXdalqq7g7lr0PtKf_QJ8bxqePGRWg8IbxkumhwOrnABh9s=,@GuilhermeBoulos @rodrigogarcia_ Que cara de pau. Espanca menor e quer sair como vítima. Toma vergonha invasor.,gAAAAABj7UmK7yI6z5IsRdk90VfXfk14NGMSwJq-K1wGOFo79URZ5NFLEny301bnZQtplbGWOMuZFOET3NuVOP_F_PZl9Euagi1ccsI2bQYIW-P_ovAObAdFhIYhHYqkVUzUhaC1E6KZSszYYLXuWTebWaKw1PU4rPZFOpowZ6_EGBgI0iuZYPQ=,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKyX5uucBkPSs3ftLL7u6UNMqU2lhHBolV6vQ-J4WylnIQtbUxGSrodbEqu6g4FhUJBiQsQFerc4bLYX_tps9jcnkv8pu78Pbvi0nOST0d3cs=,"@depchinaglia Burro
Burro
Burro
Burro
Para de coçar a bunda https://t.co/3JgIn0fMiY",gAAAAABj7UmKhouUvfyBcgDDxRlEL9D1c9WvFwRJ7Lb9su5egHYoTELmxB5_H4nD8r5NYTGjsKpjrUXEc4Hhmv03-c04Lqo4wuDj8Wwgq_7yd64usnkd6Z-StydGwr6aQ7pszuNNmiG4K98tTXEpWJVetiFXlHRUgg==,2629,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKqClmwmBGXuw4Ho9GMk6yiicvft3i5g710GWwRwc1H2V9RQJ3Rd0t1wcbS69qjoIuvWECGbbfmIB9cJJvR_MYC62yAsAFl3-MDZoF83fQ0YA=,@DFDanielFreitas @Carolmph E tem trouxa qie sai repetindo o que ele falou😒🙄👎,gAAAAABj7UmKxoqJCI9rx5OrKM23Iq6L7TZCGD90fSM6W_cuNgAKDk-DwUkEAKmFXW6gRjTMmNG5oRxeWF3VtzPUt8yFOyFgGKD8vZgQqgsit5LDyJhss147glTKMVuuflzJv2d_mRjOuMv5kpJcA1rGWy7YDt7_Sg==,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKhRp8i-W3rydXxGqotep0ucoChvNxuMd71PpcoEx9vkJAe_xeJNNsW9M47pe-n9xAy7JyeAOBqAVGcHhj1KPMtj6OoM4N8a4X2B4tlzB8we4=,@DiogoForjaz Canalha safado 🤮🤮,gAAAAABj7UmKKOeYg-fLX7aCW_DZMBiMk2EcLiQPSbMItGSjm4YgIZawW5PUhN0bPj2OxF-Y_fFsjNFt-b2C4CJXwyz2Wr6eVOLo8MQaNnFlJ-4cChPguZo9Bb9q6PTvLvCdZsD0XYnJdCcWQk9v5ecvp_bWi-zbPAxYVnNMVapxeoJAWlmgCqM=,1579,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKbY30QVH8K6AyIHC96zlwSJkBGqlTtbHLrNZB9vw_5SZ9ecqBQlDEQm62pWlx85EETEI43fa6loSG9D5y2Rd4TnkwJtcTYAJBWZu1UBLR8hc=,@drviniciussp E ela de blusa vermelha 😬,gAAAAABj7UmKPbwK8Lm6_ctDZov62tjC7wC50xKQnzHxiX9I7ER4TaGeT1CGfDn1gMGfNigVDCLOh_lkQjdTBMVsl9sY5ZOv5T5PJqyFhKSmIWJefgLLQ9jGkU9mojejuuB49NfxZpmI4eZE87F7icX-IqxpFlu2d8pJh0LrNyrfXkLA5qchUBo=,20920,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKog-TZv1kfkpurUHnqPfLH301rZydYKaExxRD3CMkLksY0hxQ-OozLUUaCAvx6PtI5DwiIzTPjEqtnNtl-follMFjdAK7IN_R_7K3nbZQMdM=,@IvanValente Você é um bobão comunista de m.... se acredita nessas pesquisas que vocês próprios encomendaram é porque estão próximos da psicopatia. Veja o Datapovo nas ruas.,gAAAAABj7UmKeyilSandaXF7XkYZRJeE-g7pRhTJrvbgJMBvTlaVWYTkzI-ZJeIRa2YV-LWiKwMpMURJcGE6eQQPNHJbm7Nyo3mEEPCD9egj6B6GVjpz_73qVpYccZ03iRTPatGHtfmANq-3DB08R7vNaI9TZ0S34yznXmsWpk5pzybJ_W3ut_M=,48802,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKAhVo82Czt-dZegfgArPnJHvkyJrIdp15r8pjjw6fJ80jEb6cIz0EsvjkWkswzIj9-xz2QPNpvgqioqTFm42qY3gmO3nqzwKn5NIGJgMfGw0=,@ToninhoVespoli Kakakakakakakakaka,gAAAAABj7UmK5UNvCdaakImPuppnM_ZYWz2UOyaHuvtatZ5X-sQ85rv7WzFqhPjNQOLYtfnod3b2nF4o1xlnHipqSnIfo1Z_3Kc42-EiXyfyMbrdDcASRNHMG-TTGdso9I_tjGXJZbIKRarqNqzV47BnQng688oVqQ==,48802,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKtxhQUeES7kIvN3lf2-PjV2oFq4KmW3RSs_DJXGCjXHBtqlIJLd9zmtI0BTo0ZUIknOz0UwdeBRkAHYatmJSLXhEYHD3HF2P1hM3eRsvRDlc=,"@djalmaneryneto Bozolixos são td machão em bando ,qd vão preso ,chora ,escreve carta para mãe kkkkk são piadas",gAAAAABj7UmKW6WIwjvTgurGe2bTykRXgnB-jKeHuC22alO8sI8WmkvtTf23K9YYGqmVq62KK3iL8nlgIpvggXZ1ZzNELPQ3fb2gjtzf6d51-H5fmdykuwIcCtkRfIs7sz7rB28PKg8X8kLyWO0fWVBYMVE8jBIKbVsw9CHNet3IIBHl2FpxMKg=,1579,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKBAJgY9o_1pT2vh_CEe_SFBsdwfI4ZLZ_z623BUbngS-rQJOcikviruSZPgpLrMf0ROiw1rhcTgsLY3hToDZ_FOh1aZnG6Cm2KVbFetvExTg=,@DelegadoSaraiva Só não vale o Bananinha! Por favor!!! Fora com essa corja de gente.,gAAAAABj7UmKvhq2ja6YQcjqtqS48TeyQ1sQY7Z0S90tQrOqH2WW00x34F6Fa2Hcp7tq4dI24KIjospGZXeVrc8LPU0BVB5qU9ZHpZoxlptG5Ud-Z_YvHBOIT--ZU7GS6F33en9pif65iqizuX5Q_3LKv1OzHXLwUA==,5711,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKko0s7t3-k5lcV6gLlEn5rPUEWTAsWzq0ZP4g2WnI3JE35-ZXKnGp-Zr2Wh6LgCy17x_L1VGn1Int93HPvfGkP20ZP-On-y9A7nfYqGyPIA8=,"@deltanmd Deltan que merda e está que tu disse que bota no Bostonaro.
Tô fora.",gAAAAABj7UmKo8FoPqZ-cHfFJI0MAOrH3Jxqd6bKamY1blTSDqUDFb4D9L-gQ44hYYnAfimT-MoCnY90seNGxeC54Fons22nfy9ObjCjuc0nTwpBJq3WUHvPlDlT30CSrE3WOMYMuav1NszqEi7wiYgxMy7VQjL90Q==,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKyIWFmBZ4upqy3twuWQacvN7EB1idGTdZgummhexmobk0VDFAvy79dCYwvdgT0J51lGIulOdBqC4D6NbNvcJ6C-j6ECFeRXV-g8r5frseRNI=,@deltanmd @brasil247 Essa esquerda é mais suja que pau de galinheiro,gAAAAABj7UmKg32yPPa9emjPHyAWTulkPeQHjmP9X4McSp6BAOWrkfCDN3rQvS6NDqlbj4QdBtvcVhCI03SlfDYbt1Cu2cplpc8R36py579NM_2ixGu2OyFA6g5tr1-s69QA2ebHuwu3fY-mX6BshN6RnSK_U5IXdA==,5711,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKfAhZxmFe1SZqX_5yj5Bw4Uk_leYpksxJPPz2gTsg6ChlNzJUe-L-k-l49SfbjGf2MN2biDitVZfR5l_9pPz7IRko-siUAaUkcnD53_LR1JY=,"@ThiagoResiste Parem de levantar a bola do terceiro colocado, PQP!!!",gAAAAABj7UmK6DETZluMJGeiIwzucNmcskvnuoqRjhCmimNTHR_fx_EmREhCMyKUk8YpqgrEp9vVFHC7L6Jesrs5zuYJSIbYskxnbbPvnB5Zn9pXCkWkxqawcgzhEq33dqg5oph95Klg-ZSCFbMwWfnkw1UvjsoUGw==,372395,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKSVcFLL6Q3WPSeyVnqmIXnIC3pCPXwero7oRFpPNyFn7xThCJpOubECHKw2bw48momOnOFerM1sBClf1t0IvXQ1aXP4v9AzgsvHXBbT8CGKE=,@capitaoderrite O tiozão da coxinha 🫵😂 Ô dilicia hein 😋,gAAAAABj7UmK0axUgVdC1D2MBaq-me1aX42GinQAgZ3QFryi94PzXg0LYvzkYB8IVy0yxiXwF-5tvWXtkj4FbxlgnNmrgPPgbY0JDLkt-KjyHu8BeAvlwKcECyg8RDDXpY0HatyjXOmw71zOzcHTqHWE4OzvyhlhM3Rq7GYUQQ1_bbzrzE7vVTU=,2629,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKkslmUZ4tpzF86lota3Y-ZCxm7CZ1WABkT2ObRvNdn4oQttsbiAqnIlVQsSHd52W_9ImGxzWDfnS4_Or3upTd4P3Alyvd-kCqxA7arS_x2c4=,"@cassiomoreira Deixa de ser covarde e vai la apoiar o teu bandido de estimação, larga o PDT adorador de ladrao",gAAAAABj7UmKmnwaqJ_QIEqPatCOPzQIZPur3_IXM70Cdy1SHWZXIfohTHz1zNj3j1zhXNM1dLILYPR_85ClDwUa5tNva73C7qajHAZMJSAfEb1fV9fjryK94BfY8XzdNWxXp2AHdmaFBQ0gmO1jya_48WDA50IgHF5Avu3armdJpIpOv4jMoP0=,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKvDNGYoOmAWrgVpb4d7y8TyI8rBKBeAd-icVWQOgfu_n4AD9ThQ3wy-kvnG6cvOdMmjywSuW1TU1QtyBUOVfcDtj7yJMuvXFSJ00RvHcT-lo=,@edsonsalomaosp Agressor e assediador de mulheres.,gAAAAABj7UmKbJSKsIWGlZLlfKdbIC_o9_jbPmTPod6SXKXXAOCllT-i1M3JnjMekELgfZ-g3rTFjNTKsqftgYK37iq3pveU40Roq3j6Qm7E757hTyAnHWOmPdeh3srVJtO8_JTsMrPJsV__XwWgeSKXXn0N9tkOAC-uMClbvgqvHLmw27XMKw0=,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKx0P0BbETw0NO0bUHcLatnL-9V3rko9Ma6FD2G806TIegurI3_yDm1Iq86_7MBL4YibLy09AtUNP6PJuTcwmATWeoQAygxqCDMHUnVxXQJtY=,@carlosjordy É uma doente!,gAAAAABj7UmKQZLoaxhasjq1e_ba3u73kHyCxn-HBPcg8xVizBZEsan25Bfva-cqEyztGOrRG17PKhvR1QOQ7MYTorU1MYxHeoOJ4k5oi0mHRoPlhCbvpj7uhw_yAftIef4MNgwpP3LyHsUDRWIXHkg18HdO-AqoCX5Rv56uxcN9-yIYDjy99V4=,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKypbAlWglhV0F4DurngkwOxHUrHVwjyh9bbKCBbIPAzAjP3UN-d7SAZkCvduWvf5LsNzk1VsGZm_fizeUpHrLs1j4yPt3KQjs33TCkECt6dk=,"@andreporci @BolsonaroSP Des de quando o Bolsonaro é homem de palavra ? Um cu cagado,  mentiroso misógino criminoso negacionista genocida sem caráter.  Um nada . Um covarde . Ladrão corrupto . Só não está na cadeia porquê tem a 🖊 caneta . POBRE BRASIL POBRES BRASILEIROS.",gAAAAABj7UmKJ4dakgQYVFKkP1i1KxtPNrJZlxB0qJIKVLs76utO2RXNmZuxwTXBSXYdXace5tvnHGokh2F9OmlqK-o2r1hD92gZtpQ7GccNWMk-rnPK2ZQ9e3Ol1QkoGjUZSo28kuiaJ9aURiCkOlND5PDhkFbTlzlD55CBGK6nO9Tl1nLUtWc=,12084,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKkXFIBRJ4WosiVr_X8DKuRyCgIgkY4BqvyPsyPjAa3jH-TvTG3-911HuN5DQFbLad3ZbvqYzUFiy89rpMh-Fgn7ZHkr9UYsK9rr4ZISWbOsA=,@celamericosp O boner é chuchuca do luladrão e os que o apóiam também vai bolsonaro,gAAAAABj7UmKs-t_yZPUofyvRtA2T13cbWcrwMyS1SwP12d0LDZSe4eQv-FOEi2djNAAl3t3acvCOeHgR2UJuldFYd47WsvLiy4avP_kq6J4r5NQQjcIS-igYRvQPt2ILXdoN3Krv8uBr_s8K5onhh4IMyQWjSbS0tqNPcU86iiWnrSqjKrM7as=,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKkIPIi7CMB0hNWn_IeTITewF9lF-aYqJKLrOz1wmWIBJxNBv_X0IUkjLVqfnhK1fRv9ujKF9aaDVjaT4G63KSMwdz82Tm45PlT-7Vg5h6SN8=,@BolsonaroSP Ta chegando a hora seu bananinha Zé ruela 🤣😂😂🤣😂😂🤣,gAAAAABj7UmKPwfbkuexHhtepgUX__PBHxbNA-KhG64lPmQgcboe3h_OteWBXHjnuoelElwATZPPi3pCI0PdzkZ5xAwXBubSPfPdQjQ8Wc8QTmmi3vvIenIpHFPdCkCutKFp_i9u2rSd3wXNfccj6onLFn9yCofePdPW_pkIJWJVvVgXEiVHiiU=,2629,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKVA7iqivJ-04QaeOXEKrGVaGXpCh0jETqXU31m-4dnGlGISfgSXvPJ7m_0vUUpUGfAj0QVTHMyIZDbr5AFhMAq2mR9_kT9lRWVVP4_sxXvfE=,@WilliamJacob Você é bozo!! E não tem coragem de assumir!!,gAAAAABj7UmK0odxcWf2lkPm6YS0cjWQjj5gAxEkL9wc-dTDJ4rLXAN0prsiUVX0QICyKxtd3fqI95PRWT3i24c75uQE-nAOesyn9NUQlUdYQXwqgv3YnyhAYnf1whN_s-L7azITo06ZCqaVTlrRMb_XKbuLLqZZNqPIKSVG-Wr3eqCfyqDQCVU=,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKNDFXdzSFf59MvtkDsPQwLOBgkc5fq1naJatvxCBYGjSJG5t51lMGhftnSxJ-C0TxaGsX4_RwwmH0_kpzoEoe47wDvoK7TAd_AMmZbqa08XM=,@zeca_dirceu Que broxa,gAAAAABj7UmKuA2he6yygJtqGQuOM6IJcKYPeXcTmJcSeXe5XY5fsKxkTQuh-udYY-0HfwXn09b_Q3mM6M1ManTgJt44-2Bg5IuXZUlbxLVBYHSqcRfjmcpKnXG1ou1e41Bc2Xqliwn7SgjNYTkV8Vdnt5PjAI9nZA==,3365,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKn24B_-3Fvyy7j-_iMjuV6VT85hh5-sHT1xAZPTadUBTHO9UQ3nGAqTWbZ_PL2tLMh7vxIKtha9gayVV8EFcy6UdNIE2K_VGIE_t_Tyojv5U=,@RogerioCorreia_ Só ladrão apoia a esquerda.  Devolvam o dinheiro do povo ladrões machistas!,gAAAAABj7UmKJT9cTvdwHo9cH8anvaqt9w0z8G3clMTh1Cv8d7GpW2YjkpbUpbp8mT2dt9pQA9oCCq0FWKys5OiCwXkTGEcChme6Zk6aVzGMsGVhLwsuieOINiampfkmafwNUWX3GS4WFOjJ1nCscQ9S2N0rt-GXRQ==,12084,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKdrufB0XkvwZZbgcOZ3GVbDIzdW3SONCCTdz-BKKwZukdXuwfyurgLRcLb0ujgP3Qdugg28SSpEvwIkleFgnJXsv9Ck06cwwlRJw6dS1T_I0=,"@GeneralGirao LEI Nº 6.880, DE 9 DE DEZEMBRO DE 1980

SEÇÃO II
Da Ética Militar

XVIII - abster-se, na inatividade, do uso das designações hierárquicas:

        a) em atividades político-partidárias;

O senhor está fora da Lei, isto é,  um manda e o outro obedece. A Lei manda e o sr. obedece.",gAAAAABj7UmKWcafILv20LRX6EljTqa2F6HNoi_AlO7ZLx3HqUikp4Rqg4-4v-rIge2Ax3rawMcbCdQnxHV8lkQJmXEW53JThFZwyfrYf3tfPh4KB6vwSjKXLnu2NH1aOIOyIJ0KAQe1tMb6nwNDv7ETnExC9K_0vg==,372395,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKNgYVt1eTHxJlDhok_aVg1SEqbyX2sqGsxXgK3VMBDIBZutxvEC4mFIJAaxnyCXA9vont2hygnzGDWfay84WlrET-a1K53kn_5cdZIbLKnP8=,@deltanmd Kkkkkkkkkkk Você não vai ganhar nada Traíra 😡,gAAAAABj7UmKVQWgEE_iOviQN1viN0nEcYlNXMAD2POHie_tL2wHderY4nrAR5CALJjLUWI9XVjXSCPX_tYebHg6QB1RuHDcZRoocJW_76pRn1BoEsEcCDxQm3qjSgvRiL8LGrtS1qmQdF-sh3V54tiskIMt011MxY0QcVYPSNLPQGxUJbib5hE=,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKP69EO0nQmmiUzVBFkn_nZECFc5AIVX18bas1VT3fCC3rP1Zsgv0z19SBioXQMIwLpvg-ReQIAnTw1l5RA7A4pNstDALErqx8XvDB42HI8hQ=,@RubensOtoni Será se ela já acordou da porrada verbal e de luva de pelica que o LULA deu nela.,gAAAAABj7UmKBqFoAlCk6AaBxqKHhjpSY4QTnxb0xqaMyqXi-9LrHxhGEWjyWfIixeVgyMCwQQWcV0Ps_xydB2Q1Qp0eUUNnQdxa32wOu_68nemOZPFf6RA2IVUZQGtpiBsRYxNVmtWeWauczJKtpCtuuFMm8Oc83Q==,12084,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK3JGpsxTfUFZh1roSN0Zc8qytFEYr44FzSfPbE_jVn8T6wdzpZyl_7IMElfSmdCu_X-jv3HwivLPLxMdEgcDilJvKsAwxlBePuFTk2yI1PaI=,"@erlan_bastos Você está usando drugas ou está bêbado, puxa saco de cachaceiro.
Seu insignificante",gAAAAABj7UmKyrbALv6PxKL9LqQa19har26c53ZBlTA_2wVn5l3wj17oEfUUb7V9CodM_RjUMVNrl1saFXQkUUUpyTPtApJ7toODCx763-Wy6e60XlRe1ZaLmwiYG0-IYCm0h-JziJDFY9tdGcik8XrwB687yKbynZFh_n8tp-NqTe2pxktc9b0=,3365,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKgHaYp7cxUE1xsKmkoJ_vAEbdrOUUiPy1qqQHKehp30F34UfI_SLLKuGzfa9veyFSWvnPf01GrBU53H9ebwlM5SGZx_0yeJ6NI1wNA97GY7E=,@leosiqueirabr Esse cara é um babaca.. só fala merda,gAAAAABj7UmKwIIYiVW_GPkWNSiYqw7gRQysraj-pXSZGFVYRrjLeEJL-iY-BBtLK_harbrctRB_9BECl8r2E9-DlTjAGpFvATVSZBA6USch5cMy3ODFN6MRVsW8OEEQ46MYiN1Ct5RwQBQUt6B6P9Ier75uFEj7AQ==,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKzmulQUx5hEaNnMaaUIZwCJT1Mhzwe_a3HLdb5u-6O66DhI6b6GmGOXri6NYUlUMRexo9u11hJXxrMQAv57_62BikTPIHNZEDwyoukTH2JBU=,"@CardosoJrDavid E está com ele de novo, criatura asquerosa 🤢",gAAAAABj7UmKIazxwPaNbwIqQIM8XCIlH-UYRYco7MLgALDFp8mACIAwUiaU8O0pwyTUdbkYmXHKLzZM0bkrVqPK29P0KeR2AjCamCuJz79zi2AAZeY2ydlY15VC3yl4LitmF0ztHJOyRW_u_Nz016zFK1qHYumULw==,3365,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKYRHEGIBgHXOw9wZXF9bX8v4aK7RTyBnuoNYdv0esSkSpudZH7j7d7Lv__deFbe5J3JyzMwa9DXG8p5zo0UU_SW5dLevFK4AMVrL2-5Z118k=,"@dep_padrejoao @jose_simao Padre do partido das trevas, é foda",gAAAAABj7UmKkMW6n3MDx5r8fFsdsLpj2zkuMKDQ9EOxV4irb4VQsGoFNlHb_Vq7-Mgr28-XqxVltlE2reIan0p2L8vzmvgENqc6q79kmqDUol3DgGB_0cAVktypoSWumE1sIgA0L2UnUhpfL-qjdKTJfML8fuaYjPHDi_dxYoZHFnudQuevfYA=,8177,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKZ6t9F0p9LAo_wq9wLIcamVwLDY00dpyHVsNTu1qaumj3e9mwdYLHY_VcZivpfs8OkOdp5ibIXPQ6l5IJ8CM9Juxz70Ho9KlvqsKC88pHnbg=,@BrunoEnglerDM @nikolas_dm Esse pobi deve se tremer todin ! 😂😂,gAAAAABj7UmKm7QylGqACtPDAuXRAobebJLghInq8hzAsgYrogelcTbbb6o6mxP_UmMXWUmedy5s0enpm_V353Bg2dErPQ9KTXbM5hPJoSpafXUvCDYckL-ZYMS5SGwMmpXB2NpoScT0dd4Sn__aMOVw3R7Pw6XJMQ==,5711,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKkOb-gdkhGI5d7pWZ9Ll63h2kIqFjV1G74eMRBb_ozw1HBpNi3N_lG5Bw2VCj3xreS8U3OF-TboATgXn8LtUkk9sAqiFkYOnT-bCDj1Mt2CQ=,@erlan_bastos Cuzão do caraleo!!!,gAAAAABj7UmKa70kzm3Eot6OnZv4bzAO2Y1sQtfn6_3GYRZmH7f7-LLuYAYHRpqT_kVPbnTVM3IoWyLhwKISJujiBP3Fv2nWmKu-6raDpX-VU8f2FIaJsDCv0r9iwhpB0U1m_CspnxHz19ce0Xsqv6KFcNYlGhEZPJbHnpwqpKIrnY5dGCiFeUA=,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKtRuYLK0XLstFlsTA9MCU1DwZNNCOBDA9m3JCrmvRGJ-u0KMZRSlQhLqfmaQtbIQCeMpdrooaX7M47Znfj_iBUoeYsUnQ_pQfe0Q-QnM_D_I=,@cassiomoreira Você está de sacanagem,gAAAAABj7UmKOBujw8snHhQFBqpoZorXY_gb6RQna1bQGTzbSQMASt1gikmqoEaqYADxe7ijoEvsErmvZnhhKpPCcwm826yse9GXQp_b6QY7JBYweL4kFETcPNrLFab5rXnD00YORMotoPsbPGpi2CvwO8d2gI0yigf7ZRowN1Q2MwdWkN0FKpw=,3365,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK4DsOgH3ZHkYDyS0ppTTS_MrbKJmPw_2BThX6CsEaYJ-O0kjQkNEjKq-3byT4U70MSLDhrwHY6oB7cw5KeHmkp4dZc4F6WuX5vMu3cSa36rM=,"@OsmarTerra Tá delirando, vá ao médico vê se sua cabeça está funcionando direito. Seu terra plana.",gAAAAABj7UmKv_pMecGmGK-DKg2BYIztLOt_lIDbBpJnsefKI0-aic2K1eHO7SnaOR2qf7VBEwRBL6uaieUfQy0oUk51tZ-TwfnQts4aHh8nx9xWT5DByGPS4ktVu9IlqEeOs-ucdPkTrq5VA07YkOUie3QO7SxqSQ==,20920,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK5fdyM3sZhl-9tum2sZGfBM0JUUQJVb0u6BCBnA7lyCOMD1faXWdTIp_GWEQwzERt9eD9yjgyqQ8UTub649MLqlljIc5YiF-Yc5tkrG3sDMs=,@marcofeliciano EITA INVEJINHA,gAAAAABj7UmKjfXC26ILYxZXvlW2xbpH-kJdlFw4wgyBfIb-868jwFpPfy77DNqbDxexf-o9Mpb6HxWR0V34AsfFA3bYEB7FNvZTM6xzapNvIwDIYOlAU5d-Xss9ja1cky3D8R14-gTPjuInJALLz-pRhj8td0FhuQ==,12084,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmKl01HbzBnwXoAqB8K1hdc_CrnB3EltV6yrJTaK2JYb_l1cWEZP-mhnyMRq-VVBee-Gr1SY7gOAHkIEvljGeYYCErZP08ZiBQiUlfuBkZfNNI=,@marcelvanhattem Q baboseira.,gAAAAABj7UmKY14RCcdQNzc2MvFjJieBJjrrbAJeMPfDi9xFRG8ah8t6dfFf2l1Kz917sVdkehTIq9DuagPzed5Q5Se681q1KiSxxIumg-9Yi187AbaZ8DkMAcLmdnTIMKuoKZ1Zv8BucdQWm_hmFFdI3ExVaGrUtYowEivja5F3i1dkceGy9Wk=,48802,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
gAAAAABj7UmK7BqarwBsF3l9VWMJQt318rlCQGLkCpEoZQsA5pdlvyzzoOACSqD4vJBvVN5zDaKIQMZuav3-gF2NV7w1KjxES1WDM9Ui0HFMxxJAMuxQRg0=,"@ArthurWeint @marciosabedotti #TarcisioGovernador10 

Os pátati-patatá estão enlouquecidas kkkkkk",gAAAAABj7UmKjfYGYCjSmHA3s70fhuQcRljzUf9W4GI6ZLNy4bnIMMnTo6uwuX5rwpq3GeLLaYvf0k3vG-8pR1S67xmEO-pOiSNFSxwgg24nxbgFsotoDHRNSHj3ReEwTPFtC_1dwuS2fO2SNhbYgSBlP93D5IaZFw==,4289,,,,../dados/processados/amostra_tweets_para_anotacao_controle.csv
