id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7UmK4G4VvSev4qQ8bNyWIY6Yu6RZgWF8e8DFNlM2Gs69wCEdPrklNjOMxwWaFLuRdiHfvAfo8LbXds5A-V5t6hfWnJBSAbJ0hDkMSX-w--Pck_c=,@marinahelenabr Gamba cheira gamba!!,gAAAAABj7UmKepDt__8-ivZPD3PfmPhRP7luQQN2dU6EkB34rI9fxsvBrswmfX2v7LjwAsr-_jejC7YCJYA-ZYfkFeHedOPdLTOwulk5sz80gW0t4IW-TWIJyBoPysztQ4VRgnEYADh3xhJ61GdZTvMj5bIszJ0OSw==,1158,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKyjRul0r2shhjJkG1MnI3aU2kYS0A3zv82SdyybeVgIQfRqveyN6v4wfsT4MD7OK03A4WwFkvN0h5-veLHvqYFCZt5MIbeKvcJQp9liw5mhI=,"@ateixeiradias Misericórdia, que mulé bunita da gota, oxê, parece  um bibelô! ☺️👏🏾👏🏾22🇧🇷",gAAAAABj7UmKtQKUENAOMJfR-1LyKzYds53xdYbcIZ3ewg5ZZlvh4toF26kLfDhGFEPvRXUMkaGyXQrQSyn3wHCrxU86CiQZ-bvxUVOSBgtG5dv84Pm8QJiF_SsuJAn9C1tTbblWf84Z_DzUjalTlvxwurnDmiqSXQ==,772,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKuAgd97PdaxtQC-bVdNBzF8j9VZZ8oM0HGr2BNkPVVPjMTh78MAxtUUnuP8Vp3OEtCxNKiYvcoiPIN622TUIBRG9ZGSI4Cg3qLJ9NQSyxvOI=,@gabysantospdt puta merda hahahahhahaha,gAAAAABj7UmKlMOTY-nYN2M_OzfXKgHi0-gs3V1Jlq-RA_3ubqWjN9JOOYmPRJPdAO0YqdCEVCQpS4D15J0qYpdgOq0u0IbM-yEZCsaeiTCcNddLHFQYOKvxt6dq-Omz5TuXJWzJvvTAMfYJPGTgqN9KuI_tdEaG3g==,1608,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKYxSgKeEd-zT7xbFytY_mqlkEnJPGPZLPpQ2-STL2fApCcDuo_WpkHEmenCOdOT2ZR7gMV5PO6kLVmEDysnF1uGkWPa2-fk11iOa_qai5WYY=,@valbolsonaro A feminista Simone Tebet essa mulher é uma farsa.,gAAAAABj7UmK8xrrBovcIg1xhesQmZ0omLYu_AK06hTTryRo3bXb7OgJpvm4m3s0YHTKnIcB0pfns-Q0TDwJ0OThV1UfjY5iMXf7nr5Eeh799mUuaRvAFuws_EZ-KSeUcORSNUqwLGgy0vNzEypj2kJfNrVGB0k2p4qCUPSbo99fB1pEva9XaKQ=,1924,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKWEUg0ngecQ76WrkTrzsJMcpEMgCE0SA4iuVm9HLjRFrkgQPEbbdtCj_UEupC2MtVe7emVV3N9qGQ4VoaC0StoizZNkiQifQc6_gPVPatSRM=,@gleisi Kkkkk,gAAAAABj7UmKIsoU6TDCrNtqU-afi9sR-OLx6hrSWeFe-Crhtv1jYHy_9HEmBkmUSVv9TY0WtzCDSnXRH--gScsQPE3g3dr4o8rvcxXfWWHpD898Cvrc1Mu2-N7Nov6zYqqJS8VEt8t8BjBZQ2xQg-yrTYAQuTfL7Q==,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKLOeqzMoA71Ve2drkuJU6tRhvyGn1R_4WIXVyhW4Vj8kEhQ3oGlyk_EaeTsQoqjMpZ-hhgk9TFzwGLnjTF_KvbRRSEAqLFTk0jCweCPpsH5I=,@Zambelli2210 Policia pode né sua burra.nao confunda as coisas.,gAAAAABj7UmKIawRiZJsIyNSNK5eiX3YUVfsTtiI5mgPK-_MHOjVgL-6BW3cAq10vFpUI3WXsTIE3Zeb6TUbrXrUsEMnXOHwEFn5aox0QzldO8KzD-eGcWCXwfTNrjLWhu5ZnUbPDjkSsjKG4nkMgLazhxeIlLvuYohDbETXFOxVqfWLanR4LKY=,2693,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKdYr4X0QMCkxhay0ajua0u3rXe-ZTBPJkQMajESDFie4LB7gSNa_YgojAFLVBYVPzBlMwzyXoaGwXYWG59wABL8h74w4VyUGzqBuZlZS9HpI=,@mariadorosario @EdegarPretto @LulaOficial So faltou uma vassoura pra bruxa sair voando kkkk,gAAAAABj7UmKu-0BeO_OmNK1OMq0--6_bzAGaTY0n9bh9TYVT1A0D6gShKaUyqawiGJEHU8YdGCkHXA2AaY0Zq-AzQPRY15nAK1xtsQZHFAzFJs6GKWC0BFfIYKeosAw_XUsYZqMU4QaGmpn_cFmmZj3NULDKTyIbTn0DBPHOysjNkltyl6zguk=,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKzAyLiO-bciaf-UmKUhccTRwS3js7V_YhWuBF0ODfSxDvCci78VQVMHiLVgNn6a09kl-n5v0Xo9YhC_M1iCBbeExfZUIh11_rh593BHYlba4=,@VaiPaolla Vamosss com a BRABA ‼️🚀♥️✊🏼,gAAAAABj7UmKK4yvVFvQE7f-MTv1_qlTzmdj1ctO6z7C29XijBGS9SLHxefKDidZMRzXsDx46n2sPlHC7rufcjDuTPfIfVXUNaSibiTZkrrDKZ8niOsqhQgFPGfGwyUPPyPanvKCT2xkt_H-ugFWKwBm8cEUb2R_VQ==,10176,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKIwYbv2hfP1XCyl49ZBRWpxnLwwU6ukTBdv4dpXR3aMruRDIHTsfbSprW8RTSD5fG6WUPX8nvXtWlc6Vmcjgg-BE-YesY2C5m5JltbS0qbI4=,"@CarinaBelome A maricota estudou com o Paulo freire..
A tonta 😵",gAAAAABj7UmK0RrL7nd5WbrBcF0emYKVNb6JPqMJyTcx8yf5uUUmPN5KL3agmcVb7Io4euaapylu0N3Gsfivy9FpPds_4vwQDJjEQHCNgGaD7S2NYaAiAy6TRekyjUm4wAW-xaYquNmDF3XrL7PmMEfEwIvynsLcCw==,1924,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKcxxcIiW1Din6HTGaw4i1BYOxEdnH-2ZDogta7QJUiYDzzaw9G4lEO2n0clarytLElvXr82-78weYz6jrqvDIj6gRd4yXndIdjPllx6rvjbI=,"@rosangelamorosp Dona Rosângela, a senhora é uma vergonha. É patética. É pior que o bosta do seu marido",gAAAAABj7UmKl3mizS42KeSFiADWfyfHWLBT_AAQxAsXtuYYdnI-3gHuTrKOSFyqHa6PPapOaOO_Dun4RdwS1Gs-Qn3FOSd6WQ-a3SA2YQQbyEV0_oB6-Xd5CMDzYJOFTq03eiNUsbnDO9tbxV8AmOSngNFU9v2AXsMGN0AXvAL9SJixidkMOfI=,3578,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKBa9A7CyTuADY8wd3mozZ-EX-Ws3tyT1oZNdyVp0CmR5GKSXjV2U5ERuj_sItNCivj5waKU1QCqL1VEdacXoMHahU9lpD3Pp9gMIXucqIKmI=,"@ValeriaBnews Maravilhoso, assim dono de cartórios esquerdistas não vão ter como cancelar o título dos idosos. Foram os donos de cartórios que prejudicaram o envio das fichas para criação do partido de Bolsonaro.",gAAAAABj7UmKpZNa41J4J2ZOtrO9LcW4JVUPlOF6nZDz5bv5NRzHjJQfPCQGNmPJQoJHyTPLbRKAuPuDDzj6SVz0XzV8XrEFT6IJylr7aXun4RczvkWifXyUBL2GntIMLb4p_jrsAOe2lkSpOGGiMYZO-5SXSfoqbg==,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKoq7d_7G3pEUDl6SZt4OoAbxHks_JCxIdbgsyDL1Bq2hPUO0RRHLgCl9F4-27gqI1j-bBCEcelCsTCQTqzvaGn_1KFmJk85s4gS5nMmraBng=,"@juh_guerra21 Olha, se ele n mora na mesma região ou até cidade q vc, manda ele ir lá acreditar nos sonhos dele! Vai gastar uma grana fudida e mesmo assim tu vai continuar c seus hormônios de bouas 🤣🤣🤣",gAAAAABj7UmKBSVuWXuVYIubC2BMOSvwOgsodM7NkdujylEoEJhfjku7wW_zfuaLk-5_DFtXFQPPrUxf11fcB_AZ7OKtd-DBTGaypAlSEvNDryHIaxNB7adexlBx_pzwqMPrw3LSRshSEaFf10TNz471t5LPG-PXoBJ_xrZnv_vPtQMb75_9svI=,3578,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKBCwA5jq4ns-6GhwcVnq4L_EdJax9V0CvyrW7iwj7kNDpk9jMetykVIBStvHKkPt45b3wiNGfs0Wes355rCMMrfjF_okAAcO6rhMX1Zie3Zc=,@juujuferrari @Pedroca50686672 LINDA BEBÉ 😏😘😍❤️😇,gAAAAABj7UmKXwY7GxzbDa8XxnqFyyMOLgP5CxMvKNjJ_M2G8xwUgs3mF5CF1XMNRBBRfQeep6OEbC5ty6CE0x7OoHBLSUPNKV0Nn-f9ThF0hIQD0SnRUFEd79qi7PMPIPnWU06zaykfZL5W5h4wj6OX8Uiz_Q1ERofkGxNfhsPAJDDf-QKJAOk=,10176,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKutu9hA_c5hV8XXYqROzugS-7x4Qt8xM2B-OQBryhFstOR21W_b7u_ur0FzkDK7pUbO_9kjPDJ8-Iw_k8pLCW-H7zqHD9qhrSiD54Uppne2A=,@Zambelli2210 Vagabundo,gAAAAABj7UmKqzsmWUmC714JJqqhYunYF8vOgJAqPVOV0zMO6cgwwXKAmchaD4vCqW0E6zfdWT1HHne_F_lJdEYqfKv8CMH1Bdj-Nc20YtMgUQbDqUCPk-VYH9XKWhKKAMmJfYjJmTUdxZ0hiLgJNc2HP5elAZaEUdtjzegsGDh9yASl1boM_Z4=,772,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK2xSryYY3gSmjNQhJ64HQ-Pu5cbugdIHxxR2zzaBGXZmi38-ZAi5CQ1s79ye4LUnOn9uFONZBH5R3bbME58tN9jxHKmymIyN_X0o3Qefd-lg=,"@valbolsonaro @mfriasoficial Cuidado com os homens que venera, mocinha https://t.co/Ivv20rQSnN",gAAAAABj7UmKH2okUVXwzs1IdlQTQwAhmnLbD_E-2HqHNAg9LF5uajnZ8IY2uhd59Yfzr4aondlnTaujS6-MxdFQfWkV_wd9xmFMF8hrMeRZ0OEFsbXRK_ymqH-vpbPy0Nr2JgON_TbCjWzW3YMuScX49CDiUylCRK7im2KgCdtfuiwnI1X4_c4=,3578,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKvbk-wFfZfPFy7-nsXUDl0hd37olSbaBbKt4auBWwDPN1KDXcm2gt5vRdQzGXCpDbDU9VqdbWIdoj0bLP-1v2tgYCOGIkH1urn66pyGT2kRg=,@Izalourenca @GuilhermeBoulos Já parou pra pensar q são esses bilionários q empregam os de classe média.?!,gAAAAABj7UmK7GfOvmGK4BnzW9iJjre82l2mgLcOoSocXjRMD_KBEelsFHlsr1yyLyDali7HZoj19gJaA0Rsy5JjP7MunzPWVS2WQIi3hFEuG5Zxe_mQPT3ywpXN0cnya_95EGoP_eBuQTkiHtj8s7Kmymde9zqmZQ==,180052,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKg_lee5US_iJkybGvmCatTEXhsTHV0EJahbtN2dCt2lWytwkGK8zBEXtNmfYUdfzMCimBuuLt2CSss7zryQH4gAGP76wfEAfyRixLNLwU4DM=,@valbolsonaro @BolsonaroSP Onça de motel kkkkkkkkkkkkk,gAAAAABj7UmKT1Pl7XaOh9lRG79GjvpKBZmsew0shHWNwzqXyd4NZEMkui-_Q_e4xFv-qyn5tphev4pE8RE59K9QPRZhKo6aabLHw53jm57ZTneQQxGqobpZwm6HnSrGFy90dP0g7SL-4pKQ1mbKhxQL5LlyOmgoUv54y1TkNTVnH2eVTxfotmY=,5554,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKaabnulD64dcC_oNl0fmApygRHPDa293tvkB3zv2SG6f8cSdfwRuStHyhwDST_Lx6cJLKGjGlpsUwiIO0yqKc2hQ51sRj-KmtKPmuSFxnIIQ=,@beatrizcaminha @JanjaLula Ah! Que saiamos livre disso ai… que horror!,gAAAAABj7UmKHcEjhe6tZU338fBcdpOIe8WdOQPZE4N6A4TtjBQ4YcJloCk1ATgccwVJBWGcanT9S9usMEPRZ2n99ORCju3bLkCNX5cKW9JB6ZtUlAc5UJrNY1YJi3UMilI6cATu-8JvjxYJdpuH1C5EmCCgAkeAbJFytiiVmz7yL6mpnNL2Lcw=,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKfiAgfJnjOp2JE71eEaG6mgu9a7DqholexUCc58L6LN3SFL4w95-Jo2hK-U12F6Vmu2ciCfG3lV-Ah5WY-owX2Zwy6_i9zDs-LqJWLh3exS0=,@marisa_lobo Só mente esse pé de cana kkk,gAAAAABj7UmKy9ngef-7XeCCf1RTA3EFJ-bOLVtrjttE_BLHIIgU-CrlwmZPVyzXeYnkLqjT1nfjUudXdYFOLrEmWyPeewysq2f7k7yb1seYE6ExamyL63_SEpL2F9S4VHvmBvFB1XwTDZ-Ft0f38CG62e2zJUbfPg==,1158,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKDjoUdlMmwPl9Mp9kf3GzN8G6PgsTwTlnCzDDry6K-__szsHDk2Tex8fGtqkCQNTLttnEzRl0kO9vRPSHC18-emW1iqftPt-szvrNEtxAHBM=,"@rosangelamorosp Minha sra ,vcs derreteram ,não consegue enxergar? Volte para o Paraná,eu nascida na capital de SP não te quero aqui ,vc é uma hipócrita",gAAAAABj7UmKt4-ajuyFyt40Jl-cdNZx7eF5OY_bSjqYA6DJzkUU7EVfkDuPu9CpjC_OljfLVJU6ZP1RTTuZIAKtnF9GKtFPwblyrDaO45Kq_KNnrtqQrW77ldCY8fGo1u7elV_fEe821whdiZnGkwWsgszqp3XWTqJCJ7CQ3eNMO1BT3iH4NDU=,5554,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKTRBFGkDS4n-Wu5ZLffGFXcP3fWwKLNMjlcL5hoSmEcpsuT8AHcGPvFdxMfU4sTy8XChLXb0gyf2i0gH9QH9ThdfjbF1IaNNKnSK6vkS1kzQ=,@juujuferrari Gostosa,gAAAAABj7UmKCxnos-oU8OUmce4BdQcIJy2xlro0IEyaXIRKPAzjhgHOc2uu5mLBH4tI7ihdY_ygpXGJHERw9snCU-xUFSZVYSTGNBhf2QlNSB2qGr9zCe98mV2qtICRDeeMj-TKqcm7sQP7a-da1gB8kvY5RbAaE25F1Pthj9IedE0ylCHn2Uk=,772,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK_B2ECW8EKLHJe5ZTKxTEBM7L1fe-U57dVd_r8cmKSb3yOc9KAQ4owvH1FGvSCNbFtMYLU3chXzUaDT0IlQ40-tVHshaxeaD8I2S4jMHTERw=,@luizaerundina É o mesmo que trocar 6 por meia dúzia. Um mau-caráter mostrando os dentes.,gAAAAABj7UmKHu_jz2ATKX3WWgohXWfNXl900Vb0-q9nsHJsrlEBoCRWdl0zgblXVmiz66hchcCEcKeXBieyLo4gQQ5AoyDY21TrK_oEzBi95ZExFb61M9Twi60fFQpR487HES3mGPmzc85RZV5yQ5GZAIz02YJ6UAuu2v8ZBYZDo_0sq3mc_74=,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKqJKjm1j0a72qdy9d01IveW-JseHbocODKybgpaYf3gF6HGAH2mGS8QFNEXKTYWsmBGHkNkRTFu5MSnU-RWGeH4ibIHw4STXeA6iGE157uAU=,"@CarolDeToni @jairbolsonaro A senhora deveria está postando o ataque dele contra uma mulher, o quanto ele é valentão quando ele ver o sexo oposto, a senhora deverias como mulher se solidarizar  com a jornalista, cuidado candidata no mundo do Bolsonaro mulher e gay nunca terá vez.",gAAAAABj7UmKmlOgwYyjoPA0EJhTGfKhzYYgq1ZBsgIY607eiGxfVxkj3wDAi71HpgBJ2vqMGtN6sz1-Q2VDau6sHk8VDxv3DxXR17hO60fue9o0lGfCrDpqvAsc6pOlAygfhVPdotg56wg-TMeXACvVfgoU6-MQIkgJ-H3aWVnkWbXXHGsEpTU=,10176,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKEwAemX8wBS-ZnHhhGn6esVeM0uaQCf4rAyHHjFkPtabKeK4KyT2IJ_-csTkn7wvvvw5NeWn1wDZRfpa6SQ29a2XnV1RfKofuuyYz8PRzItg=,@fernandapsol Ou será burro mesmo ?,gAAAAABj7UmKNmDeWuxYBn-wGIZuPRDWXdjwydzXRUMo-gPP1YrUsn9nA7rfDjsnw8EPNd6YqOjAJDtDS28s7dD_Ds0WPBitygx0pr04gouyRhUwTCLc5tVXyp-Cgu3cR6NBsevBjsN47lPLpWurkU615CvPwo59ng==,10176,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKPa4WIlnc5dkrc8oJvkVukgJLRNogrDucLuVWiZC1v4INNc4M0-7Cx9UK_Y4m7IwaehEXp9PADIC0ubJd2rV8OD7m5kvmZ1pa5zyZuN_dL0c=,@majorfabianadep Isto é vagabundagem deste malandro,gAAAAABj7UmKKVtrZKxNwVv8zJuVhdvJ8VpLmJFA2xOj00rOOPpD_sPr9r2d9UAVKBO4oXb02TFmDgqhIa25BdfaLAIcgSa1AyDcEHjnaDGHE1QA_dt4i__6PrKj9gpX8Yx5yj47PyMdmUi9DMYoCJda2myfT1e-PA==,772,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK6avaIPAPEl_mIzDNzloSNLdfbpc7aR8tLgIDBNgovzJRZztCyUzG2lQ03FrhKIKcc0bH0L8VytqzEZ8TJZBP6BDlXuX2ytmLa_8kwgGpvDQ=,@monicafraga @rmotta2 Estou parando de assistir ao pingos por causa desse sujeito…,gAAAAABj7UmK9FX3q219IsZKkLaj_GFfllUXhMiFapjFShdvhuXkSpE86-q2GziszU4qnTbsLzfV_wEaRQ5PnX_ATBGHgdeW5gsYUkoZUteyXrob9FOFe3U3sQyFA6lpv7iqOIMLFXz4rWjEL2GlGvUlZFCTCV7Guw==,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKWB9aCMW1ie3c6QnVvqCB197VXiHGYa9uzXXCp9J4i9tunsHsU4z_yz_DDIBtrimnrFhB27lrrmk3dPiCDq-MdGrdt297oiI0f6HeT08FiMA=,@marinahelenabr mentira deslavada,gAAAAABj7UmKlM3bG3YDs9oadrYokHrF6f21Iu0Tw9jmJRvkSgDtorEQXbmW45PHo-I-o_FVrMFzr-b0hl3KlXyU8fe7xsQdrf6O5T5nl1WeQTU5ZsuFI5bfUE-52byHv4Jkg8z1YMPmVYkyXbDArxMyhQGkWYqdzw==,3578,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK7VWw-mpiCj4mCC5kK3sOXHqqKBK7zXyqmUF2KjEdbee7T3CD3LxhnjioqmJosITrGt1t-ngGMePUdbx1dos_poVhBm99DCWrNnYecMXZx34=,@natbonavides @cynaramenezes Vamo,gAAAAABj7UmKT36WwiPBZd1FV2I0b65CD1RlA9mwZ9c4Cn9Xr0Lh8HjuaIaZsdZyI9QeCFId3UqHZi4CaljANiFQxXrJbl-5ozpDnCaEYyHYrTUdNyrDoIzfeXkvESdlJyniFpY-2OOKa0gyw0oMEMre9NSHWBvYnw==,3578,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK3Q5hSi1YjWB68eTahFtyfudY1UTl4y6ygmgsj2swltI_jafBXGczk74QWp-hSV-xeoW_dIREdC6UMqEFP3phfldaos-rdg0W9IfHQSThHvc=,@ReVillela1 Cabra macho. Se eu fosse rico mandava dinheiro pra ele.,gAAAAABj7UmKget0PCe_9gIQ8k8y2yhjjIxGeGcz1UdHuaLIPmvThKsuBv6R3lirH-K7_lPxKnEdAdqEhUriq45MUb-CcaqciFDO9GBie_FbqMabM0_EH3ps2zWtjv9hi7R34Xehwri2U20zQmvc7Mz5T9Xzp3YLFw==,1924,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKxiGqgKTVJFsFoCOdtS3R3t0UCsMJwXtzjnmym4i-6l96-9csQ9dm9zOx5lTLnp_Z5y8TrKTruWkQK2Vzofrpq41ekSOfC7e_r1ahSw_shW4=,@JulianaBrizola Ninguém quer saber desse bolsonarista enrustido mulher chata da porra.,gAAAAABj7UmKkDabwFAzmR0eTaLymeVuZNpeWtUV5rpE3G_dbvvCwlkm9GL0-QKBj2TP4TUKm7VUakHJM-m_nmH8IDeBcWyzaPs5wAqI0CtM-3HqZKm60GX3wl1HpRhEz7OgRYHzPwUaKXQo4rc_qJndamjhlFh7Ag==,772,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKACdQrIdNXYSB0ggbF3Cx8ovx5ErZw1j7qW-zFUhSdbnb4kJ1Nmz5P6k7fikACzE5MbRnYFWKy477KG-X1CGwueSgeCxJ2GMuX8KcOzRmnW4=,@VaiPaolla Só os gadinhos,gAAAAABj7UmKcYD1KAiiZU8tfojtI3jLGhmhboITzQQZd_eB_hzlFXkqA61zTNEtuOrtVLGmHoWnxV7D1Qb1FKCCL0-YshG60PB1RdiuzbkrlryJNi2TBpyi-ESfAQ9w_boxmlFgnu4tlQY6r-IzSZK3-nQuCAmTdg==,2693,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKCIAOnx8lod0gRdBfrLYLbuv9oRPH1zZekfOH_H0qntCQzoepwwncnqv9uvL2cwHBj0UY2NkP5AiJokTIrX4-D5NvMR2K-my1r5Hgs-Ny4ZE=,"@fernandabarth BolsoNero escroto, machista e sexista! Dizer a uma jornalista que está ali trabalhando, antes de tudo uma mulher casada, que ela o persegue por ir dormir pensando nele! Um porco! Queria ver esse covarde falar assim com o marido dela por perto!",gAAAAABj7UmKb8t8C3uUzB5Fv7D06zc-cmnpDqZv6-hF3iyaKYiMl84yBPZ6M7nJrU2DI1JEJzv_huCwveLtfuhp3VDTyAkzcbeW1kF90h8HP1xKavOlwXk9ztDaSfF7zB48rk2Rmc0WWHGQ4vbXW7htXCG3eDWWHw==,1608,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKZ1QN-mqxengxW1OQHFYPfPAbESN3AO3G6G1xvp7wGZTxHvKtWJasSow3nEMKvU6amFlLus3jKCe998miyFq9iZ-RNgjX2L3SxvwR3BMdnG8=,"@TandaraCaixeta Corretíssima, existem inúmeras diferenças que a opção pelo gênero não é capaz de suprimi-las, engraçado que nunca vi mulher trans querer trabalhar no cais do Porto descarregando navio, nem em fábrica de cimento carregando caminhões",gAAAAABj7UmKLeDnx-_zHwXy4OzahwjJkDlkUvVMvBH19xI-ZHvG0SwJlPd0ibpyw3G9GDALaOBt6T7rYEpbDbmWkYU01XzrC7jekiL3NBLWGiM_rtgN92J_jHVQ5TZwPUiIuCPOZAhMNDh9a1cZCZNhKe_ZBYAi3A==,2693,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK6HIshH7gLGvEmOZuOE8svLye3i_MvxRUQN4RvZhI-mVPkte5wepOPm5a6gm5BANpAZ-ic5UM_0FLTyk_GP-ADKT_eaZix5GsW4r_uqe9T88=,@luizaerundina Vai pro asilo vovó,gAAAAABj7UmKbhuig6ueUQHd_UA--she1CqOt8OTvrkL5XKnh6bb_fjlpxhYnb687yxxUAO_VThfnGD6X4vYwe7ZsBaIe7BXmt9TCJG2aOjinSlAFKZ-RHrkGyzeUZvtOy58OTvvrLdC8dNFItD_NQe6An5iC-PaquAnVZTASF7NKjtPqyUz7xQ=,2693,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK1VKAnNJGFT1i878w98O8qhV6jfKWWkumBswDlHeq_9Jq_IYkne2BK04GiYfcgPrBTljKTbgoLRjoCma1AkFx5vSY9sMUOVmt8KNbzZ3RwBo=,"@marisa_lobo Vai de cara, Marisa Boba! 🤭",gAAAAABj7UmKpurofUUq5SYjQUVaY_TOvNqNmPfK3wUt5x3tN9zXH1A7MPn0HHbUsDxFaYX-Ywx_ZcROa2BMoGxBefUAZGaONurHfW4gGUSxoEEUWdW2h4xaTluJPG65iwnQiBd3tXqitBpBroafMj-5parHlHjkWw==,2693,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKIdiWS2KusRT3vKIqSpNgg4jF_fCFNKO57JaKkEnuTxOTk21-O1iKcsp3dQ1tq9zF-ynLfKm3hX2biAB7Pq2A49TKXRjQORyD7g1BKt9StfQ=,@AriadnaArantes @jairbolsonaro Oferece o que vc já toma pois vc tá acostumado ficar com esse bumbum guloso a disposição das hemorróidas,gAAAAABj7UmKM3P5AStT3cjv5-2whA_edjX2oBHdWGBvLe8-ysojcAKD2_-wK1KPQAeof_oe7fFkHzDf4FaIKQxOTiPW2ZcbW6w9jkEyIcLNBpXEO10PfTRIpwnpmsf5E0bleXOMrPUIhUQFB_lKGVJX4doQrNt8LQ==,1608,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmK8gtz2Ner8_30nrTLHBd0g3a_zWvUsoU61mm_HUVYSVDrHw1FtjGoMOfk12u2iAkEJAx1_g9Rp4SltWOjtEg42gS01f_3B0OEYIVzOLe0e-M=,@RaquelStasiaki Safado.. Por isso,gAAAAABj7UmKzinJ42QKCyJ7Qatgm01e0PCGg7paPLTStbPQESpId_Yvkh3_1MA1M6smodXfMevbn1grJIRn4nve_pZ47TveVHsajoMNdX-o_O0YEYmhJjwHXz42x1GM_U3DPZXqdSm2Lk7CQdDd7P6hMnsWFLuOvRe6qsEDSuTWVjqF4ZjKmhE=,1924,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
gAAAAABj7UmKVbGtr6MIiEVzS9UvKdNAPycysY37PQIpmjOAgyBWN4KaU_63RksfxkiUdY2DBxlf5X1o93CLIoMhEAMcm5c3Y4hnFdv6zwilY2vVvabYDO0=,Eu queria tá na carreata com a maior do RN 🥺 @Isoldadantaspt,gAAAAABj7UmKZomk23LI40LIOCsnnsUxLdmRZqBvowmTxxHRfF8xaNoh2wQZ5cy1AC4McnSOichl3BAl3B-AZjfe06cIPqyz_HRy7J3pX0j_lDxACHEeycB-IXE6q8wjDZlUQh1aNsxAbaUOJ-nqOEVF4Kkq__T0Pw==,23304,,,,../dados/processados/amostra_tweets_para_anotacao_mulheres.csv
